%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 13 iterations, b'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
%.kernel.kernels[0].variance: 4.254329322459399e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943946e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.0325218497329644
%.likelihood.variance: 2.305404958341692
%loglikelihood: -236.5006707067086
%RMSE:1.951
%Pearson_correlation_coefficient:0.537,P-value:0.000
%Spearman_correlation_coefficient:0.559,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.3258,0.1290,-0.1058,0.0554,0.2418,-0.5458,-0.7219,-0.0588,0.7904,0.5724,0.5131,0.691,-0.7211,0.9719,-0.01,0.3781,0.6104,0.1655,-0.7469,0.137,1.168,-0.6341,1.2763
1a30,-1.0034,0.2148,-2.2058,-0.1365,-0.3949,-1.5924,-0.4287,3.1555,-1.0915,-0.0134,0.0988,0.3974,-0.2494,1.0006,0.2222,0.8198,1.0653,0.5921,-0.7469,0.5305,-0.319,-0.6341,-0.6772
1a69,-0.5626,0.0537,-1.2058,-0.3668,-0.6255,-0.6353,-1.1561,-0.5208,-0.5037,-0.0667,-0.2912,-0.1046,0.361,-0.6899,-0.0461,-1.1543,0.1006,-0.0478,-0.1928,0.137,-0.7552,-0.4463,-0.026
1abf,-1.5034,0.0827,-1.0858,-1.0496,-1.2165,-0.6338,-0.8887,0.3616,-1.0915,-0.8922,0.644,-1.8043,1.4776,-0.7542,0.0863,-0.9748,0.1067,-0.0478,-0.7469,-0.6501,-0.7552,-0.6341,-0.6772
1ai5,-0.9086,0.0825,-2.7858,-0.9763,-1.1037,-0.1051,-0.939,0.368,-0.0435,-1.1052,-1.0403,-0.7047,0.2916,0.9967,-1.0265,0.0311,-0.595,-0.6876,-0.7469,-0.6501,-0.3705,-0.6341,-0.6772
1ajp,-1.0250,0.0714,-4.2758,-1.1046,-1.1555,-0.2314,-0.4487,0.3369,-0.4684,-1.1851,-0.9841,-0.6794,0.4303,0.9966,-1.2225,-0.2534,-0.1255,-0.2611,-0.7469,-0.8469,-0.7552,-0.4463,-0.6772
1ajq,-1.0914,0.0743,-2.1958,-1.3867,-1.2875,-0.0662,-0.7113,0.0329,-0.5045,-1.2384,-0.6708,-0.8143,1.0407,0.9963,-0.9774,-0.2834,-0.595,-0.6876,-0.7469,-1.2404,-0.5628,-0.6341,-0.6772
1apw,0.0612,0.4346,1.4942,0.4914,0.403,0.3267,0.0125,4.5552,-1.0915,0.5192,0.9818,1.649,0.0211,-0.7925,-0.2613,1.5213,0.1607,-0.0478,-0.7469,0.137,0.9895,-0.6341,-0.6772
1avn,-1.1582,0.1168,-2.6058,-1.9196,-1.2209,-0.2812,-1.1561,0.1201,-0.6136,-2.0372,-1.1136,-1.9254,1.0407,-1.0821,-0.9984,-0.2389,-0.5587,-1.1142,-0.1928,-1.0437,-0.7552,-0.4463,0.6251
1ax0,-1.0300,0.0676,-3.3758,-1.0726,-1.0173,-0.8583,-1.1561,0.4859,-1.0915,-0.9454,0.1004,-0.1699,1.11,-0.6899,-0.5449,-0.6759,0.3507,0.1655,-0.7469,-0.2566,-0.7552,-0.4463,-0.026
1axz,-1.6095,0.0794,-3.3058,-1.3246,-1.2124,-0.8948,-1.1561,0.3751,-1.0915,-1.1052,0.0588,-1.7881,1.4499,-0.6899,-0.8319,-1.1543,0.3414,0.1655,-0.7469,-0.4534,-0.7552,-0.4463,-0.6772
1b11,0.1144,0.0772,0.8842,0.1468,0.3751,0.4727,0.0241,-0.0597,0.7904,-0.6525,0.2397,0.8274,-0.7349,-0.1382,-0.2973,-0.4366,0.1344,-0.0478,-0.2139,-0.0598,1.6042,-0.6341,-0.6772
1b39,-0.2311,0.2114,0.4142,0.6839,0.0446,-0.045,-1.1561,-0.6288,-0.76,0.8653,0.711,-0.1337,0.139,1.4115,1.9385,-1.1543,-0.1,1.6585,2.9456,1.9079,-0.7552,-0.4463,-0.6772
1b7h,0.0776,0.3127,1.5142,0.7288,0.0607,-1.0086,0.336,3.7452,-1.0915,1.2381,1.6849,0.7353,0.4303,0.9761,1.1278,0.3797,0.6804,-0.2611,-0.7469,0.137,-0.1314,3.8737,-0.026
1b8o,-0.2071,0.0690,4.1342,-0.2581,-0.5107,-0.8508,-1.1561,-0.3867,-0.3447,-0.1466,0.3037,-0.022,0.4095,-0.7275,-0.7275,-0.8849,0.3553,-0.2611,-0.1928,-0.0598,-0.7552,0.6807,0.6251
1b9j,0.1093,0.3116,-0.5458,0.7383,0.0447,-1.0452,0.5659,3.8049,-1.0915,1.2115,1.9224,0.7572,0.4303,0.9761,0.9869,0.3797,0.6804,-0.2611,-0.7469,0.137,-0.319,3.6858,-0.026
1bcu,-0.6477,0.0834,-3.2258,-0.9377,-0.7008,0.5719,0.0228,-0.3842,0.021,-1.1851,-1.1874,-1.6236,0.028,-0.6349,-1.5226,-0.188,-0.5243,-1.1142,-0.1928,-1.0437,-0.3705,-0.6341,-0.6772
1bma,0.6353,0.0627,-1.9158,0.2986,0.6096,1.0717,0.2412,0.2399,0.6315,0.599,-0.5945,0.9347,-0.7419,0.1426,-0.1923,0.2935,-0.562,-0.4744,-0.2364,-0.2566,1.4634,-0.6341,-0.026
1bra,-0.7880,0.1366,-4.6858,-1.4031,-1.1914,-0.2922,-0.6845,0.3034,-0.1506,-1.2117,-1.406,-1.9176,0.7078,-1.6827,-0.9084,-1.1543,-1.0499,-1.1142,-0.7469,-1.2404,-0.1782,-0.6341,1.2763
1bxo,0.9274,0.1402,3.4942,1.6506,1.2096,0.5817,0.2167,0.4609,-0.1632,2.037,0.6399,1.1515,-0.7696,0.1035,0.2715,1.4196,0.1436,0.8054,0.8012,0.924,1.3226,-0.6341,-0.6772
1c84,-0.5897,0.0573,-1.5058,-0.6829,-0.7209,-0.358,-0.2642,-0.0837,0.0084,-0.0933,0.1115,-0.4062,-0.3881,0.9419,0.1969,-0.9115,0.1039,-0.0478,-0.7469,-0.4534,0.0141,-0.2584,-0.026
1d7j,-1.2914,0.1021,-3.2058,-1.9421,-1.4297,-0.0872,-0.8887,1.1257,-1.0915,-1.9573,-1.1742,-0.6035,1.3597,-0.6645,-1.6291,-0.291,-0.8152,-0.6876,-0.7469,-1.2404,-0.7552,-0.6341,-0.6772
1det,-0.6747,0.1008,-2.2058,-0.9666,-0.3155,-0.5067,-1.1561,-0.4482,-0.6534,-0.3862,0.5511,-0.0128,0.0141,1.2401,-0.3038,-1.1543,-0.1,0.5921,0.3102,0.924,-0.7552,0.4928,-0.6772
1df8,-0.5317,0.0644,3.1942,-0.4405,-0.8733,-0.2131,-0.4101,-0.2702,-1.0915,-0.4927,-0.0428,-0.169,0.9852,1.0006,-0.5095,0.2409,-0.107,-0.4744,-0.2139,-0.6501,-0.5523,-0.4463,-0.026
1dhi,0.2312,0.1089,0.7542,0.2273,0.173,-0.6864,0.2844,-0.5734,0.0026,-0.3063,-0.0849,0.3326,-1.5395,1.0006,-0.6021,0.32,0.8547,-0.0478,0.3613,0.924,-0.7552,0.1172,0.6251
