%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 38 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 2.3094911380829353
%.kernel.kernels[0].lengthscales: [4.13160467e+02 2.24585695e+04 1.10353569e+04 2.67031699e+03 1.98269175e+00 8.39384956e+02 1.23834289e+03 6.71884050e+03 1.25873608e+04 5.30431385e-01 1.11855109e+03 1.11012229e+03 2.32240972e+04 2.18262978e+04 3.91147733e-02 6.66103136e+01 2.96995754e+02 6.59017017e+01 2.89014492e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.07415494920764137
%.likelihood.variance: 0.116143490105348
%loglikelihood: -135.19260084002727
%RMSE:1.999
%Pearson_correlation_coefficient:0.465,P-value:0.000
%Spearman_correlation_coefficient:0.481,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,1.3744,2.2608,0.0987,0.2628,0.5589,-0.7702,-0.7907,-0.067,1.0103,0.7114,0.6506,0.7457,-0.8312,0.9391,0.0848,0.5969,1.3718,0.6918,-0.9003,0.3852,1.6191,-0.7555,1.6238
1a30,-0.7952,2.6487,-2.0013,0.0514,-0.2363,-2.1675,-0.3986,3.0616,-1.2977,0.1314,0.2544,0.4481,-0.3047,0.9662,0.3005,1.1403,2.1541,1.4277,-0.9003,0.8439,-0.3353,-0.7555,-0.8786
1a69,-0.4850,2.4234,-1.0013,-0.2022,-0.5243,-0.8897,-1.3715,-0.5167,-0.5767,0.0787,-0.1185,-0.0608,0.3766,-0.6297,0.0513,-1.2883,0.4952,0.3238,-0.3022,0.3852,-0.9085,-0.4979,-0.0445
1abf,-1.6473,2.5163,-0.8813,-0.9539,-1.2625,-0.8877,-1.0139,0.3422,-1.2977,-0.7384,0.7758,-1.7837,1.6231,-0.6904,0.1743,-1.0676,0.5056,0.3238,-0.9003,-0.532,-0.9085,-0.7555,-0.8786
1ai5,-1.0822,0.4044,-2.5813,-0.8732,-1.1216,-0.1819,-1.0811,0.3484,-0.0124,-0.9493,-0.8349,-0.6691,0.2992,0.9625,-0.8595,0.17,-0.7011,-0.7801,-0.9003,-0.532,-0.403,-0.7555,-0.8786
1ajp,-3.1400,0.7782,-4.0713,-1.0145,-1.1863,-0.3505,-0.4253,0.3181,-0.5335,-1.0284,-0.7812,-0.6435,0.454,0.9625,-1.0416,-0.18,0.1063,-0.0442,-0.9003,-0.7613,-0.9085,-0.4979,-0.8786
1ajq,-1.6524,1.2664,-1.9913,-1.3252,-1.3512,-0.13,-0.7765,0.0222,-0.5778,-1.0811,-0.4816,-0.7802,1.1354,0.9622,-0.8139,-0.2169,-0.7011,-0.7801,-0.9003,-1.2199,-0.6557,-0.7555,-0.8786
1apw,-0.0930,2.9908,1.6987,0.7428,0.7602,0.3946,0.1917,4.424,-1.2977,0.6586,1.0989,1.7167,-0.0028,-0.7265,-0.1486,2.0034,0.5985,0.3238,-0.9003,0.3852,1.3844,-0.7555,-0.8786
1avn,-1.2172,2.5428,-2.4013,-1.9119,-1.268,-0.417,-1.3715,0.1071,-0.7116,-1.8719,-0.905,-1.9064,1.1354,-0.9999,-0.8334,-0.1621,-0.6387,-1.516,-0.3022,-0.9906,-0.9085,-0.4979,0.7897
1ax0,-0.5294,1.8991,-3.1713,-0.9792,-1.0138,-1.1874,-1.3715,0.4632,-1.2977,-0.7911,0.256,-0.127,1.2128,-0.6297,-0.4121,-0.6998,0.9251,0.6918,-0.9003,-0.0734,-0.9085,-0.4979,-0.0445
