%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 16 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 1.8878377169084883
%.kernel.kernels[0].lengthscales: [4.13159321e+02 2.24585695e+04 1.10353569e+04 2.67031699e+03 3.05039887e+02 8.39384843e+02 1.23834285e+03 6.71884050e+03 1.25873608e+04 2.75026969e-03 1.11855102e+03 1.11012223e+03 2.32240972e+04 2.18262978e+04 4.01653599e-02 6.62839887e+01 2.96995007e+02 6.55897791e+01 3.05668775e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.0724075154567137
%.likelihood.variance: 0.6133362157279332
%loglikelihood: -4242.704192519997
%RMSE:1.751
%Pearson_correlation_coefficient:0.637,P-value:0.000
%Spearman_correlation_coefficient:0.644,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.3484,1.9114,-0.0958,0.107,0.3094,-0.6996,-0.7316,0.0176,0.9777,0.6413,0.6969,0.7271,-0.7489,1.0016,0.0223,0.3712,0.8623,0.3581,-0.8122,0.2324,1.5499,-0.6249,1.4728
1a30,-1.4744,1.9212,-2.1958,-0.0874,-0.3798,-1.9445,-0.4152,3.3772,-1.2748,0.052,0.2693,0.4169,-0.2454,1.0307,0.1901,0.8433,1.44,0.8837,-0.8122,0.662,-0.3632,-0.6249,-0.7302
1a69,-0.0056,0.2665,-1.1958,-0.3207,-0.6294,-0.8061,-1.2003,-0.4652,-0.5712,-0.0016,-0.1333,-0.1136,0.4062,-0.6844,-0.0038,-1.2668,0.2149,0.0953,-0.2324,0.2324,-0.9244,-0.3913,0.0041
1abf,-0.2353,0.4657,-1.0758,-1.0123,-1.2691,-0.8043,-0.9117,0.4571,-1.2748,-0.832,0.832,-1.9099,1.5984,-0.7497,0.0919,-1.075,0.2226,0.0953,-0.8122,-0.6269,-0.9244,-0.6249,-0.7302
1ai5,-1.2057,0.1482,-2.7758,-0.9381,-1.1471,-0.1755,-0.966,0.4637,-0.0204,-1.0463,-0.9065,-0.7479,0.3322,1.0267,-0.7122,0.0003,-0.6685,-0.693,-0.8122,-0.6269,-0.4295,-0.6249,-0.7302
1ajp,-1.4659,1.8959,-4.2658,-1.0681,-1.2031,-0.3257,-0.4368,0.4312,-0.529,-1.1267,-0.8485,-0.7211,0.4803,1.0267,-0.8539,-0.3039,-0.0723,-0.1675,-0.8122,-0.8418,-0.9244,-0.3913,-0.7302
1ajq,-1.4047,1.8943,-2.1858,-1.3539,-1.346,-0.1292,-0.7202,0.1134,-0.5722,-1.1802,-0.5251,-0.8636,1.1319,1.0264,-0.6768,-0.3359,-0.6685,-0.693,-0.8122,-1.2714,-0.6769,-0.6249,-0.7302
1apw,0.5097,1.9535,1.5042,0.5486,0.4839,0.3382,0.0611,4.8401,-1.2748,0.5877,1.1807,1.7395,0.0434,-0.7885,-0.1593,1.5932,0.2912,0.0953,-0.8122,0.2324,1.3202,-0.6249,-0.7302
1avn,-1.8985,1.9029,-2.5958,-1.8937,-1.274,-0.3849,-1.2003,0.2046,-0.7028,-1.9838,-0.9821,-2.0378,1.1319,-1.0823,-0.692,-0.2883,-0.6224,-1.2186,-0.2324,-1.0566,-0.9244,-0.3913,0.7385
1ax0,-1.6304,0.2676,-3.3658,-1.0356,-1.0536,-1.0713,-1.2003,0.587,-1.2748,-0.8856,0.2709,-0.1826,1.206,-0.6844,-0.3642,-0.7555,0.5324,0.3581,-0.8122,-0.1973,-0.9244,-0.3913,0.0041
