%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 13 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 1.7856955771482173
%.kernel.kernels[0].lengthscales: [4.13159117e+02 2.24585695e+04 1.10353569e+04 2.67031699e+03 3.05039491e+02 8.39384826e+02 1.23834284e+03 6.71884050e+03 1.25873608e+04 4.74028617e-03 1.11855101e+03 1.11012221e+03 2.32240972e+04 2.18262978e+04 4.01654310e-02 6.62329066e+01 2.96994913e+02 6.55024848e+01 3.05620307e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.0795250264580526
%.likelihood.variance: 0.5973613712178454
%loglikelihood: -4519.80537643307
%RMSE:1.761
%Pearson_correlation_coefficient:0.628,P-value:0.000
%Spearman_correlation_coefficient:0.642,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.1856,1.8060,-0.0456,0.1064,0.3349,-0.6875,-0.7325,-0.0438,0.9828,0.6154,0.6395,0.7216,-0.7526,0.9666,-0.0038,0.4172,0.9078,0.3648,-0.7898,0.2304,1.5142,-0.6553,1.4946
1a30,-0.9863,1.6721,-2.1456,-0.0842,-0.3553,-1.9513,-0.3985,3.1511,-1.2626,0.0355,0.2305,0.4107,-0.2486,0.995,0.1552,0.9126,1.509,0.8909,-0.7898,0.6513,-0.3554,-0.6553,-0.7424
1a69,-0.8660,1.7930,-1.1456,-0.3128,-0.6053,-0.7956,-1.227,-0.503,-0.5612,-0.0172,-0.1546,-0.1209,0.4036,-0.6807,-0.0285,-1.3016,0.234,0.1017,-0.2281,0.2304,-0.9038,-0.4167,0.0033
1abf,-1.4834,0.1809,-1.0256,-0.9905,-1.246,-0.7938,-0.9225,0.3741,-1.2626,-0.8343,0.7688,-1.9208,1.5967,-0.7445,0.0622,-1.1004,0.242,0.1017,-0.7898,-0.6115,-0.9038,-0.6553,-0.7424
1ai5,-1.8549,0.2559,-2.7256,-0.9178,-1.1238,-0.1554,-0.9797,0.3805,-0.0121,-1.0452,-0.8943,-0.7564,0.3294,0.9911,-0.6997,0.0279,-0.6853,-0.6875,-0.7898,-0.6115,-0.4202,-0.6553,-0.7424
1ajp,-1.4984,1.7928,-4.2156,-1.0452,-1.1799,-0.3078,-0.4213,0.3495,-0.5192,-1.1243,-0.8389,-0.7297,0.4777,0.9911,-0.8339,-0.2912,-0.0648,-0.1613,-0.7898,-0.822,-0.9038,-0.4167,-0.7424
1ajq,-1.3752,1.7925,-2.1356,-1.3252,-1.3231,-0.1084,-0.7204,0.0473,-0.5622,-1.177,-0.5295,-0.8724,1.1298,0.9908,-0.6661,-0.3248,-0.6853,-0.6875,-0.7898,-1.243,-0.662,-0.6553,-0.7424
1apw,-0.0597,1.8395,1.5544,0.5391,0.5097,0.3661,0.1041,4.5423,-1.2626,0.5627,1.1023,1.7361,0.0404,-0.7823,-0.1758,1.6995,0.3134,0.1017,-0.7898,0.2304,1.2897,-0.6553,-0.7424
1avn,-1.7027,1.7998,-2.5456,-1.8542,-1.2509,-0.368,-1.227,0.134,-0.6924,-1.9678,-0.9666,-2.049,1.1298,-1.0694,-0.6805,-0.2749,-0.6374,-1.2136,-0.2281,-1.0325,-0.9038,-0.4167,0.749
1ax0,-1.5408,0.2594,-3.3156,-1.0134,-1.0301,-1.0649,-1.227,0.4977,-1.2626,-0.8871,0.232,-0.19,1.2039,-0.6807,-0.37,-0.7651,0.5645,0.3648,-0.7898,-0.1906,-0.9038,-0.4167,0.0033
1axz,-3.0565,0.4488,-3.2456,-1.2635,-1.2416,-1.109,-1.227,0.3875,-1.2626,-1.0452,0.191,-1.9037,1.5671,-0.6807,-0.5665,-1.3016,0.5523,0.3648,-0.7898,-0.4011,-0.9038,-0.4167,-0.7424
1b11,-0.0758,1.7987,0.9444,0.1971,0.4794,0.5424,0.1173,-0.0446,0.9828,-0.5971,0.3696,0.866,-0.7674,-0.1338,-0.2004,-0.4967,0.2787,0.1017,-0.2495,0.0199,2.0625,-0.6553,-0.7424
1b39,-0.8135,0.4576,0.4744,0.7302,0.1211,-0.0828,-1.227,-0.6103,-0.867,0.9053,0.8349,-0.1517,0.1664,1.4023,1.3303,-1.3016,-0.0311,2.2063,2.9531,2.1246,-0.9038,-0.4167,-0.7424
1b7h,1.1215,1.8429,1.5744,0.7749,0.1386,-1.2463,0.4725,3.7372,-1.2626,1.2743,1.7965,0.7685,0.4777,0.9707,0.7752,0.419,1.0003,-0.1613,-0.7898,0.2304,-0.1195,5.0696,0.0033
1b8o,-0.1517,1.7940,4.1944,-0.2048,-0.4809,-1.0558,-1.227,-0.3697,-0.3716,-0.0963,0.4328,-0.0335,0.4554,-0.718,-0.495,-0.9996,0.5706,-0.1613,-0.2281,0.0199,-0.9038,1.0145,0.749
1b9j,0.4544,0.4569,-0.4856,0.7842,0.1213,-1.2905,0.7345,3.7966,-1.2626,1.248,2.0311,0.7917,0.4777,0.9707,0.6788,0.419,1.0003,-0.1613,-0.7898,0.2304,-0.3554,4.8311,0.0033
1bcu,-0.7089,1.6769,-3.1656,-0.8795,-0.687,0.6622,0.1158,-0.3672,0.0647,-1.1243,-1.0395,-1.7294,0.0478,-0.6261,-1.0394,-0.2178,-0.5919,-1.2136,-0.2281,-1.0325,-0.4202,-0.6553,-0.7424
1bma,1.4281,0.4604,-1.8556,0.3477,0.7336,1.2657,0.3646,0.2531,0.7932,0.6417,-0.4541,0.9796,-0.7748,0.1445,-0.1286,0.3223,-0.6417,-0.4244,-0.2723,-0.1906,1.8855,-0.6553,0.0033
1bra,-2.0941,0.0675,-4.6256,-1.3415,-1.2189,-0.3812,-0.6899,0.3163,-0.1399,-1.1506,-1.2554,-2.0408,0.7741,-1.6648,-0.6188,-1.3016,-1.2866,-1.2136,-0.7898,-1.243,-0.1784,-0.6553,1.4946
1bxo,1.3692,0.4511,3.5544,1.6898,1.3841,0.674,0.3367,0.4728,-0.1549,2.0651,0.7647,1.2093,-0.8044,0.1058,0.189,1.5854,0.2909,1.154,0.7795,1.0722,1.7085,-0.6553,-0.7424
1c84,-1.0724,1.7949,-1.4456,-0.6266,-0.7087,-0.4608,-0.2111,-0.0685,0.0497,-0.0436,0.243,-0.4403,-0.3968,0.9368,0.1379,-1.0294,0.2384,0.1017,-0.7898,-0.4011,0.0634,-0.1782,0.0033
1d7j,-2.0090,1.7949,-3.1456,-1.8765,-1.4772,-0.1337,-0.9225,1.1335,-1.2626,-1.8887,-1.0265,-0.6492,1.4707,-0.6555,-1.1123,-0.3334,-0.9764,-0.6875,-0.7898,-1.243,-0.9038,-0.6553,-0.7424
1det,-1.7400,1.8032,-2.1456,-0.9082,-0.2692,-0.6402,-1.227,-0.4308,-0.7399,-0.3335,0.677,-0.0237,0.033,1.2324,-0.2049,-1.3016,-0.0311,0.8909,0.2817,1.0722,-0.9038,0.7759,-0.7424
1df8,-0.1334,1.7961,3.2544,-0.3859,-0.874,-0.2858,-0.3773,-0.2539,-1.2626,-0.439,0.0906,-0.1891,1.0705,0.995,-0.3458,0.2633,-0.0404,-0.4244,-0.2495,-0.6115,-0.6487,-0.4167,0.0033
1dhi,-0.1676,0.2571,0.8144,0.277,0.2604,-0.8573,0.4137,-0.5553,0.0429,-0.2545,0.0491,0.342,-1.627,0.995,-0.4092,0.352,1.2306,0.1017,0.3336,1.0722,-0.9038,0.2989,0.749
