%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 14 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 1.8756229989660527
%.kernel.kernels[0].lengthscales: [4.13159119e+02 2.24585695e+04 1.10353569e+04 2.67031699e+03 3.05039498e+02 8.39384826e+02 1.23834284e+03 6.71884050e+03 1.25873608e+04 5.02757729e-03 1.11855101e+03 1.11012221e+03 2.32240972e+04 2.18262978e+04 4.01654305e-02 6.62335675e+01 2.96994913e+02 6.55034504e+01 3.05621956e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.09582202156155102
%.likelihood.variance: 0.5971492918994984
%loglikelihood: -4542.3382123098445
%RMSE:1.785
%Pearson_correlation_coefficient:0.615,P-value:0.000
%Spearman_correlation_coefficient:0.629,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.3747,1.8958,-0.0872,0.1098,0.3354,-0.7123,-0.7283,0.0131,0.9688,0.6134,0.6694,0.7242,-0.776,0.9554,0.0119,0.4148,0.8881,0.3378,-0.8288,0.2226,1.5204,-0.6287,1.4321
1a30,-0.7352,1.7308,-2.1872,-0.0881,-0.3823,-1.976,-0.4017,3.4479,-1.2841,0.0315,0.2481,0.408,-0.2561,0.984,0.1831,0.9111,1.4818,0.8558,-0.8288,0.6533,-0.3456,-0.6287,-0.7144
1a69,-0.6383,1.8830,-1.1872,-0.3256,-0.6423,-0.8204,-1.212,-0.4806,-0.5804,-0.0214,-0.1485,-0.1328,0.4167,-0.7037,-0.0148,-1.307,0.2228,0.0788,-0.2565,0.2226,-0.8929,-0.4024,0.0011
1abf,-0.3370,0.0970,-1.0672,-1.0295,-1.3086,-0.8186,-0.9141,0.4624,-1.2841,-0.8413,0.8025,-1.9638,1.6476,-0.7679,0.0829,-1.1054,0.2307,0.0788,-0.8288,-0.639,-0.8929,-0.6287,-0.7144
1ai5,-1.3633,1.8871,-2.7672,-0.954,-1.1814,-0.1803,-0.9701,0.4692,-0.0295,-1.0529,-0.9104,-0.7794,0.3403,0.9802,-0.7378,0.0249,-0.685,-0.6981,-0.8288,-0.639,-0.4103,-0.6287,-0.7144
1ajp,-1.4768,1.8833,-4.2572,-1.0863,-1.2398,-0.3327,-0.424,0.4359,-0.5382,-1.1323,-0.8532,-0.7521,0.4932,0.9801,-0.8823,-0.2948,-0.0723,-0.1801,-0.8288,-0.8543,-0.8929,-0.4024,-0.7144
1ajq,-1.4101,1.8833,-2.1772,-1.3772,-1.3887,-0.1333,-0.7165,0.1111,-0.5814,-1.1852,-0.5346,-0.8973,1.1659,0.9798,-0.7016,-0.3284,-0.685,-0.6981,-0.8288,-1.2851,-0.6516,-0.6287,-0.7144
1apw,0.4250,1.9367,1.5128,0.5594,0.5172,0.3411,0.0899,4.9435,-1.2841,0.5605,1.146,1.7562,0.0421,-0.8061,-0.1735,1.6994,0.3013,0.0788,-0.8288,0.2226,1.2964,-0.6287,-0.7144
1avn,-1.5283,1.8907,-2.5872,-1.9267,-1.3136,-0.3929,-1.212,0.2043,-0.712,-1.9787,-0.9849,-2.0943,1.1659,-1.0952,-0.7171,-0.2784,-0.6377,-1.2161,-0.2565,-1.0697,-0.8929,-0.4024,0.7166
1ax0,-1.3963,1.8846,-3.3572,-1.0533,-1.0841,-1.0896,-1.212,0.5952,-1.2841,-0.8942,0.2497,-0.2032,1.2424,-0.7037,-0.3826,-0.7695,0.5492,0.3378,-0.8288,-0.2082,-0.8929,-0.4024,0.0011
1axz,-3.2830,0.1808,-3.2872,-1.3131,-1.3039,-1.1337,-1.212,0.4768,-1.2841,-1.0529,0.2074,-1.9464,1.617,-0.7037,-0.5943,-1.307,0.5371,0.3378,-0.8288,-0.4236,-0.8929,-0.4024,-0.7144
1b11,0.2672,1.7492,0.9028,0.204,0.4857,0.5174,0.1028,0.0122,0.9688,-0.6033,0.3914,0.8711,-0.7913,-0.1529,-0.2,-0.5006,0.2669,0.0788,-0.2783,0.0072,2.0677,-0.6287,-0.7144
1b39,-0.8057,0.1449,0.4328,0.7579,0.1131,-0.1077,-1.212,-0.596,-0.8872,0.9043,0.8706,-0.1641,0.1721,1.3943,1.4488,-1.307,-0.039,2.1507,2.9847,2.161,-0.8929,-0.4024,-0.7144
1b7h,-0.8067,0.4761,1.5328,0.8042,0.1313,-1.271,0.4503,4.078,-1.2841,1.2746,1.8611,0.7719,0.4932,0.9596,0.8509,0.4166,0.9795,-0.1801,-0.8288,0.2226,-0.1102,4.8042,0.0011
1b8o,0.0025,1.8841,4.1528,-0.2134,-0.5129,-1.0806,-1.212,-0.3373,-0.3901,-0.1008,0.4565,-0.0439,0.4702,-0.7412,-0.5172,-1.0044,0.5552,-0.1801,-0.2565,0.0072,-0.8929,0.9559,0.7166
1b9j,0.8471,0.1829,-0.5272,0.8139,0.1133,-1.3152,0.7065,4.1418,-1.2841,1.2482,2.1026,0.7955,0.4932,0.9596,0.747,0.4166,0.9795,-0.1801,-0.8288,0.2226,-0.3456,4.5778,0.0011
1bcu,-0.0215,0.4593,-3.2072,-0.9142,-0.7272,0.6372,0.1014,-0.3346,0.0477,-1.1323,-1.0599,-1.7691,0.0497,-0.6487,-1.1036,-0.2213,-0.5927,-1.2161,-0.2565,-1.0697,-0.4103,-0.6287,-0.7144
1bma,1.1819,1.5920,-1.8972,0.3606,0.7501,1.2406,0.3447,0.3323,0.7785,0.6398,-0.457,0.9867,-0.7989,0.1274,-0.1226,0.3197,-0.6419,-0.4391,-0.3015,-0.2082,1.891,-0.6287,0.0011
1bra,-2.7565,0.0534,-4.6672,-1.3941,-1.2804,-0.4061,-0.6866,0.4002,-0.1577,-1.1587,-1.2822,-2.0859,0.799,-1.6948,-0.6506,-1.307,-1.2787,-1.2161,-0.8288,-1.2851,-0.1689,-0.6287,1.4321
1bxo,1.2713,0.4566,3.5128,1.7546,1.4265,0.649,0.3174,0.5684,-0.1728,2.0681,0.7983,1.2203,-0.8295,0.0885,0.2195,1.5851,0.279,1.1148,0.7701,1.0841,1.7144,-0.6287,-0.7144
1c84,-1.2652,1.8857,-1.4872,-0.6515,-0.7498,-0.4856,-0.2183,-0.0135,0.0326,-0.0479,0.261,-0.4578,-0.409,0.9255,0.1644,-1.0343,0.2271,0.0788,-0.8288,-0.4236,0.0724,-0.176,0.0011
1d7j,-0.4263,0.4726,-3.1872,-1.9498,-1.5489,-0.1586,-0.9141,1.2788,-1.2841,-1.8993,-1.0465,-0.6702,1.5176,-0.6783,-1.1822,-0.337,-0.9724,-0.6981,-0.8288,-1.2851,-0.8929,-0.6287,-0.7144
1det,-1.7545,1.8939,-2.1872,-0.944,-0.2928,-0.665,-1.212,-0.403,-0.7597,-0.3388,0.708,-0.0339,0.0344,1.2232,-0.2048,-1.307,-0.039,0.8558,0.2629,1.0841,-0.8929,0.7295,-0.7144
1df8,-0.2998,1.8871,3.2128,-0.4015,-0.9217,-0.3107,-0.3809,-0.2128,-1.2841,-0.4446,0.1041,-0.2022,1.1048,0.9841,-0.3565,0.2607,-0.0482,-0.4391,-0.2783,-0.639,-0.6384,-0.4024,0.0011
1dhi,-0.1765,0.4550,0.7728,0.287,0.2579,-0.8821,0.3928,-0.5368,0.0257,-0.2594,0.0613,0.3381,-1.6781,0.9841,-0.4248,0.3496,1.2069,0.0788,0.3158,1.0841,-0.8929,0.2768,0.7166
1e1v,-0.2857,1.8947,-1.5672,-0.4083,-0.607,0.4353,-0.4017,-0.5676,-1.0857,-0.7091,-0.6875,-1.6824,0.3861,0.1811,-0.3366,-0.5678,-0.3532,-0.9571,-0.2565,-0.4236,-0.1293,1.1822,0.7166
1e5a,-1.5206,1.8989,1.1528,-1.5348,-1.4497,0.9829,0.6984,0.2672,-0.4811,-1.8993,-1.2822,-2.1046,2.1522,0.5035,-1.1307,-1.0877,-0.9724,-0.9571,-0.8288,-1.5005,-0.2567,-0.6287,-0.7144
1e66,0.4804,1.8916,3.4028,0.0341,-0.2311,1.3439,1.1966,-0.4976,0.1653,0.1902,-1.2822,-1.3806,0.6231,-0.657,-0.707,0.9076,-0.9357,-1.2161,-0.8288,-1.2851,0.3084,0.0504,-0.7144
1ela,-0.4759,0.2694,-0.1272,0.116,0.3123,0.5287,1.1966,0.101,-0.3479,0.0844,-0.1849,0.8566,-0.2026,0.1274,-0.2329,0.5671,-0.0055,-0.4391,-0.8288,-0.2082,0.1371,-0.6287,0.7166
1elb,0.0935,1.8917,0.6628,0.0666,0.3968,0.6943,1.1758,1.2351,-0.3479,0.5076,-0.7191,0.8391,-0.2026,0.1274,0.4984,0.4502,0.0191,-0.4391,-0.8288,-0.2082,0.6844,-0.176,0.7166
1f4e,-0.1437,0.1536,-3.5272,-0.8892,-0.67,-0.177,0.1653,-0.0694,-0.3479,-1.4497,-0.8703,0.2918,0.7302,0.965,-0.9312,-0.3837,-0.685,-0.1801,0.1378,-0.639,-0.1881,-0.6287,-0.7144
1f4f,-0.6809,1.9028,-1.8672,0.2622,-0.0985,-1.3824,0.9469,-0.1219,-0.3479,-0.1801,-0.9654,0.4375,-0.4854,0.9841,0.2959,0.2489,0.8209,1.1148,0.1378,0.6533,-0.8929,0.0504,-0.7144
1f4g,-0.0257,1.9074,-0.0072,0.972,0.274,-1.5338,0.9469,-0.0511,-0.3479,0.9043,-0.1992,0.6741,-0.8906,0.9841,0.2605,1.4412,1.1393,1.3738,0.1378,1.0841,-0.8929,0.2768,-0.7144
1f5k,-2.9708,0.0495,-2.7472,-1.381,-1.2804,-0.4061,-0.6866,0.4002,-0.1577,-1.0794,-1.2822,-2.0859,0.799,-1.6948,-0.7386,-1.307,-1.2787,-1.2161,-0.8288,-1.2851,-0.1689,-0.6287,0.0011
1fcx,0.8393,1.7324,0.7028,0.8901,0.4403,1.2756,2.0158,-0.4304,1.3041,-0.2859,-0.7166,-0.3454,-0.2255,0.9264,-0.726,-0.2318,-0.3786,-0.4391,-0.8288,-1.0697,1.891,-0.4024,-0.7144
1fcz,-0.6571,0.1458,2.7328,0.672,0.134,1.1717,1.3061,-0.2371,1.1141,-0.4446,-0.6877,0.5573,-0.2484,0.9264,-0.705,0.0409,-0.685,-0.4391,-0.8288,-1.0697,1.8914,-0.6287,-0.7144
1fd0,0.8958,1.8932,1.9128,0.974,0.4764,1.3201,1.7948,-0.4369,1.3041,-0.233,-0.6333,-0.3428,-0.6001,0.9264,-0.6193,0.3137,-0.3726,-0.4391,-0.8288,-0.8543,1.8556,-0.176,-0.7144
1fh7,-1.1736,1.8890,-1.2472,-0.6091,-0.8107,-1.6457,-1.212,-0.0947,-1.2841,0.2431,0.3317,-1.6891,1.5559,-0.7648,0.5398,-1.307,1.1391,0.5968,-0.8288,0.0072,-0.8929,1.635,0.0011
1fh8,-1.0300,1.8876,0.4028,-0.8178,-0.8331,-1.33,-1.212,-0.1158,-1.2841,-0.2859,0.6827,-1.7119,1.5864,-0.7648,-0.1299,-0.8602,0.8328,0.3378,-0.8288,-0.2082,-0.8929,0.9559,0.7166
1fh9,-0.9679,1.8953,-0.0572,-0.3694,-0.8035,-1.3961,-1.212,-0.132,-1.2841,0.7192,1.0364,-1.6731,1.0283,-0.5335,1.2026,-0.9885,1.452,0.8558,-0.8288,0.4379,-0.687,2.3141,1.4321
1fkb,0.7695,1.9443,3.2128,0.9491,3.5494,1.75,3.4073,-0.0467,0.2102,0.4811,-0.0071,1.709,-0.776,0.0133,-0.3433,5.0998,1.3544,2.1507,-0.2783,1.2995,1.9257,-0.6287,-0.7144
1fki,-0.5504,1.7384,0.5128,-0.355,0.4088,1.0701,0.7689,0.3131,-1.2841,-0.6562,-0.748,0.83,0.3326,0.062,-1.0192,1.6087,-0.4168,0.3378,-0.2783,-0.2082,0.8888,-0.6287,-0.7144
1fkn,0.1607,1.9235,2.3128,2.3898,2.7132,-2.1261,1.5024,1.7174,-0.1577,1.9887,2.3289,1.3729,-2.909,0.9841,1.6025,2.366,3.4048,2.4097,-0.8288,3.0225,1.682,-0.6287,0.0011
1flr,-0.1120,1.8867,3.5128,0.0446,-0.0588,0.6622,0.0806,-0.4303,1.1155,0.0844,-0.4818,-0.0792,-0.9518,0.9261,-0.5445,0.3677,-0.1138,-0.1801,-0.8288,-0.639,0.0724,-0.6287,-0.7144
1fo0,3.1743,1.9690,-0.8972,4.5298,3.3867,-2.1118,0.1028,0.6284,0.9688,5.0833,3.835,1.4689,-3.9105,0.983,3.323,2.295,3.4725,2.4097,-0.8288,3.4533,2.8696,3.8987,3.5786
1ftm,0.7141,0.4535,1.1228,-0.783,-1.0811,-1.0109,-0.9141,0.4796,-0.6016,0.0844,0.9518,-0.3214,0.6078,0.9164,0.1184,-0.6586,-0.0712,-0.4391,-0.8288,-0.4236,-0.8929,1.1822,0.7166
1fzk,1.1004,1.9181,1.9128,2.7885,3.3617,-1.366,2.0342,-0.5724,0.7785,2.3061,0.8505,1.5428,-3.6277,0.9596,1.0404,2.1724,2.805,1.8918,-0.8288,3.0225,1.3437,1.8614,0.0011
1g7q,0.2615,1.9310,-0.4272,1.9775,2.1407,-3.5964,1.3438,0.4394,-1.2841,3.1525,2.1734,1.3728,-2.4962,0.983,2.3424,1.7494,3.0437,2.1507,-0.8288,3.4533,-0.8929,2.9932,2.1476
