%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 13 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 1.7942813677721687
%.kernel.kernels[0].lengthscales: [4.13159334e+02 2.24585695e+04 1.10353569e+04 2.67031699e+03 3.05039900e+02 8.39384843e+02 1.23834285e+03 6.71884050e+03 1.25873608e+04 4.64434748e-03 1.11855102e+03 1.11012223e+03 2.32240972e+04 2.18262978e+04 4.01653566e-02 6.62863144e+01 2.96995010e+02 6.55941437e+01 3.05670804e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.09949164582247952
%.likelihood.variance: 0.6684331203272742
%loglikelihood: -4263.58860368764
%RMSE:1.717
%Pearson_correlation_coefficient:0.655,P-value:0.000
%Spearman_correlation_coefficient:0.667,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.1897,1.8159,-0.1068,0.1104,0.3471,-0.6996,-0.7167,0.0052,0.9658,0.6285,0.6528,0.7387,-0.7851,0.9439,0.0008,0.4401,0.8767,0.3356,-0.8003,0.2413,1.5478,-0.653,1.5324
1a30,-1.0809,1.7014,-2.2068,-0.0863,-0.3665,-1.9504,-0.3893,3.3713,-1.265,0.0305,0.2369,0.4293,-0.2746,0.9731,0.1672,0.9405,1.4648,0.8507,-0.8003,0.6706,-0.361,-0.653,-0.7225
1a69,-0.7563,1.8027,-1.2068,-0.3224,-0.6249,-0.8066,-1.2016,-0.4786,-0.5682,-0.0239,-0.1545,-0.0996,0.3859,-0.7469,-0.0251,-1.2959,0.2177,0.078,-0.2275,0.2413,-0.9209,-0.4171,0.0292
1abf,-0.2515,0.4899,-1.0868,-1.0221,-1.2872,-0.8048,-0.903,0.4455,-1.265,-0.8666,0.7842,-1.8905,1.5944,-0.8124,0.0699,-1.0927,0.2255,0.078,-0.8003,-0.6174,-0.9209,-0.653,-0.7225
1ai5,-0.6578,0.4971,-2.7868,-0.947,-1.1608,-0.173,-0.9591,0.4522,-0.0227,-1.0841,-0.9066,-0.7319,0.3109,0.9691,-0.7277,0.047,-0.6816,-0.6947,-0.8003,-0.6174,-0.4272,-0.653,-0.7225
1ajp,-1.5924,1.8030,-4.2768,-1.0785,-1.2189,-0.3239,-0.4116,0.4196,-0.5264,-1.1656,-0.8502,-0.7053,0.461,0.9691,-0.8681,-0.2754,-0.0747,-0.1796,-0.8003,-0.8321,-0.9209,-0.4171,-0.7225
1ajq,-1.7108,1.7059,-2.1968,-1.3677,-1.3669,-0.1265,-0.7049,0.1012,-0.5692,-1.22,-0.5356,-0.8474,1.1215,0.9688,-0.6925,-0.3093,-0.6816,-0.6947,-0.8003,-1.2614,-0.674,-0.653,-0.7225
1apw,0.1631,1.8537,1.4932,0.5573,0.5277,0.3431,0.1035,4.8371,-1.265,0.5742,1.1233,1.748,0.0181,-0.8513,-0.1793,1.7353,0.2953,0.078,-0.8003,0.2413,1.3186,-0.653,-0.7225
1avn,-1.8746,1.8102,-2.6068,-1.9138,-1.2922,-0.3834,-1.2016,0.1925,-0.6985,-2.0355,-0.9801,-2.018,1.1215,-1.146,-0.7076,-0.2589,-0.6348,-1.2099,-0.2275,-1.0468,-0.9209,-0.4171,0.7808
1ax0,-1.6430,1.8032,-3.3768,-1.0457,-1.0641,-1.0731,-1.2016,0.5757,-1.265,-0.921,0.2385,-0.1684,1.1966,-0.747,-0.3825,-0.754,0.5409,0.3356,-0.8003,-0.1881,-0.9209,-0.4171,0.0292
1axz,-2.2060,1.8051,-3.3068,-1.3039,-1.2826,-1.1168,-1.2016,0.4596,-1.265,-1.0841,0.1968,-1.8734,1.5644,-0.747,-0.5882,-1.2959,0.529,0.3356,-0.8003,-0.4027,-0.9209,-0.4171,-0.7225
1b11,1.0989,0.4831,0.8832,0.2041,0.4965,0.5175,0.1165,0.0043,0.9658,-0.622,0.3784,0.8823,-0.8001,-0.1856,-0.205,-0.4829,0.2613,0.078,-0.2493,0.0266,2.1077,-0.653,-0.7225
1b39,-1.1997,0.5047,0.4132,0.7545,0.1261,-0.1012,-1.2016,-0.5917,-0.872,0.9275,0.8514,-0.1302,0.1457,1.3912,1.3972,-1.2959,-0.0417,2.1385,3.0164,2.1734,-0.9209,-0.4171,-0.7225
1b7h,-0.8352,0.5102,1.5132,0.8006,0.1441,-1.2527,0.4647,3.9889,-1.265,1.3081,1.8291,0.7853,0.461,0.9481,0.8162,0.4419,0.9672,-0.1796,-0.8003,0.2413,-0.1202,5.008,0.0292
1b8o,-0.1297,1.8037,4.1332,-0.2109,-0.4963,-1.0641,-1.2016,-0.3382,-0.3798,-0.1055,0.4426,-0.0126,0.4385,-0.7852,-0.5133,-0.9908,0.5469,-0.1796,-0.2275,0.0266,-0.9209,0.9981,0.7808
1b9j,0.5099,0.4976,-0.5468,0.8103,0.1262,-1.2964,0.7216,4.0514,-1.265,1.2809,2.0675,0.8084,0.461,0.9481,0.7152,0.4419,0.9672,-0.1796,-0.8003,0.2413,-0.361,4.7721,0.0292
1bcu,-0.8288,1.8048,-3.2268,-0.9075,-0.7093,0.6361,0.115,-0.3355,0.0537,-1.1656,-1.0542,-1.7,0.0256,-0.691,-1.0832,-0.2012,-0.5903,-1.2099,-0.2275,-1.0468,-0.4272,-0.653,-0.7225
1bma,1.2316,0.5136,-1.9168,0.3596,0.7593,1.2333,0.3589,0.318,0.7774,0.6557,-0.459,0.9954,-0.8076,0.1001,-0.1299,0.3443,-0.639,-0.4371,-0.2726,-0.1881,1.9269,-0.653,0.0292
1bra,-2.1551,0.0688,-4.6868,-1.3845,-1.2592,-0.3965,-0.675,0.3846,-0.1496,-1.1928,-1.2736,-2.0098,0.7612,-1.7571,-0.643,-1.2959,-1.2698,-1.2099,-0.8003,-1.2614,-0.1803,-0.653,1.5324
1bxo,1.5085,1.8166,3.4932,1.7453,1.4317,0.6478,0.3316,0.5494,-0.1645,2.1237,0.78,1.2239,-0.8376,0.0603,0.2026,1.6201,0.2733,1.1083,0.7999,1.1,1.7462,-0.653,-0.7225
1c84,-1.0542,1.8050,-1.5068,-0.6463,-0.7318,-0.4753,-0.2055,-0.0208,0.0388,-0.0511,0.2497,-0.4174,-0.4248,0.9134,0.1491,-1.0209,0.2219,0.078,-0.8003,-0.4027,0.0666,-0.1812,0.0292
1d7j,-1.0779,0.5082,-3.2068,-1.9368,-1.5262,-0.1516,-0.903,1.2456,-1.265,-1.954,-1.0409,-0.6252,1.4668,-0.7211,-1.1595,-0.3179,-0.9663,-0.6947,-0.8003,-1.2614,-0.9209,-0.653,-0.7225
1det,-1.8397,1.8144,-2.2068,-0.9371,-0.2775,-0.6529,-1.2016,-0.4026,-0.7457,-0.3501,0.6909,-0.0029,0.0106,1.2168,-0.2098,-1.2959,-0.0417,0.8507,0.2923,1.1,-0.9209,0.7622,-0.7225
1df8,0.8481,0.4886,3.1932,-0.3979,-0.9027,-0.3021,-0.3684,-0.2162,-1.265,-0.4588,0.0948,-0.1674,1.0615,0.9731,-0.3571,0.2847,-0.0508,-0.4371,-0.2493,-0.6174,-0.6605,-0.4171,0.0292
1dhi,-0.1670,1.8169,0.7532,0.2866,0.27,-0.8677,0.4071,-0.5337,0.032,-0.2686,0.0526,0.361,-1.6708,0.9731,-0.4235,0.3743,1.1925,0.078,0.3452,1.1,-0.9209,0.2905,0.7808
