%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 13 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 1.838199220857926
%.kernel.kernels[0].lengthscales: [4.13159314e+02 2.24585695e+04 1.10353569e+04 2.67031699e+03 3.05039865e+02 8.39384842e+02 1.23834285e+03 6.71884050e+03 1.25873608e+04 3.98734162e-03 1.11855102e+03 1.11012223e+03 2.32240972e+04 2.18262978e+04 4.01653656e-02 6.62823463e+01 2.96995004e+02 6.55867395e+01 3.05662717e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.07968437138388053
%.likelihood.variance: 0.6145089728369344
%loglikelihood: -4421.491552987444
%RMSE:1.772
%Pearson_correlation_coefficient:0.622,P-value:0.000
%Spearman_correlation_coefficient:0.639,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.5000,1.8597,-0.0424,0.1361,0.3903,-0.7032,-0.7011,0.037,0.9929,0.6165,0.6628,0.7435,-0.8168,0.9605,-0.0017,0.4531,0.934,0.3579,-0.8068,0.2571,1.6457,-0.6641,1.4137
1a30,-1.3052,1.8255,-2.1424,-0.0597,-0.3354,-2.0016,-0.3735,3.6972,-1.2549,0.0324,0.2433,0.4274,-0.3004,0.9892,0.1577,0.9496,1.5378,0.8891,-0.8068,0.694,-0.3134,-0.6641,-0.7159
1a69,0.0705,0.2658,-1.1424,-0.2947,-0.5983,-0.8143,-1.1862,-0.4891,-0.5527,-0.0207,-0.1516,-0.1132,0.3678,-0.7018,-0.0264,-1.2696,0.2574,0.0923,-0.2507,0.2571,-0.888,-0.4185,-0.006
1abf,-0.6349,0.1862,-1.0224,-0.9913,-1.2719,-0.8124,-0.8875,0.5158,-1.2549,-0.8439,0.7954,-1.9435,1.5905,-0.7662,0.0645,-1.0679,0.2654,0.0923,-0.8068,-0.6167,-0.888,-0.6641,-0.7159
1ai5,-1.5335,1.8507,-2.7224,-0.9166,-1.1434,-0.1565,-0.9436,0.5231,-0.0031,-1.0563,-0.9102,-0.7595,0.2919,0.9853,-0.6992,0.063,-0.6659,-0.7046,-0.8068,-0.6167,-0.3812,-0.6641,-0.7159
1ajp,-1.4692,1.8462,-4.2124,-1.0475,-1.2024,-0.3132,-0.3958,0.4876,-0.5106,-1.1359,-0.8533,-0.7322,0.4438,0.9852,-0.8337,-0.2569,-0.0428,-0.1734,-0.8068,-0.8351,-0.888,-0.4185,-0.7159
1ajq,-1.8652,0.4620,-2.1324,-1.3354,-1.3529,-0.1082,-0.6892,0.1414,-0.5537,-1.189,-0.536,-0.8774,1.112,0.9849,-0.6655,-0.2905,-0.6659,-0.7046,-0.8068,-1.272,-0.6346,-0.6641,-0.7159
1apw,0.1010,1.9022,1.5576,0.5809,0.5741,0.3792,0.1196,5.2911,-1.2549,0.5634,1.1374,1.7751,-0.0043,-0.8044,-0.1741,1.7383,0.3371,0.0923,-0.8068,0.2571,1.4105,-0.6641,-0.7159
1avn,-1.7299,1.8530,-2.5424,-1.8791,-1.277,-0.375,-1.1862,0.2407,-0.6841,-1.9856,-0.9844,-2.0739,1.112,-1.0942,-0.68,-0.2405,-0.6178,-1.2359,-0.2507,-1.0536,-0.888,-0.4185,0.7038
1ax0,-1.4020,0.2670,-3.3124,-1.0148,-1.0449,-1.0909,-1.1862,0.6573,-1.2549,-0.897,0.2449,-0.1835,1.188,-0.7019,-0.3687,-0.7318,0.5893,0.3579,-0.8068,-0.1798,-0.888,-0.4185,-0.006
