%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: False in 15 iterations, b'ABNORMAL_TERMINATION_IN_LNSRCH'
%.kernel.kernels[0].variance: 1.987974316272756
%.kernel.kernels[0].lengthscales: [4.13159127e+02 2.24585695e+04 1.10353569e+04 2.67031699e+03 3.05039525e+02 8.39384826e+02 1.23834284e+03 6.71884050e+03 1.25873608e+04 3.87761256e-03 1.11855101e+03 1.11012221e+03 2.32240972e+04 2.18262978e+04 4.01654200e-02 6.62355017e+01 2.96994915e+02 6.55054694e+01 3.05617349e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.06798946388534169
%.likelihood.variance: 0.5551726346096093
%loglikelihood: -4529.826287037232
%RMSE:1.742
%Pearson_correlation_coefficient:0.641,P-value:0.000
%Spearman_correlation_coefficient:0.651,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.2802,2.0107,-0.0348,0.1107,0.3685,-0.7182,-0.7257,0.0161,0.9804,0.6339,0.6395,0.7235,-0.7983,0.9884,-0.0106,0.4454,0.924,0.3637,-0.8212,0.2551,1.5039,-0.6437,1.3837
1a30,-1.0795,1.9800,-2.1348,-0.084,-0.3477,-2.0054,-0.3952,3.5662,-1.2458,0.0402,0.2224,0.4127,-0.283,1.0177,0.1503,0.9399,1.5323,0.8963,-0.8212,0.6946,-0.3357,-0.6437,-0.7058
1a69,0.0295,0.2460,-1.1348,-0.3176,-0.607,-0.8283,-1.2152,-0.4942,-0.5504,-0.0138,-0.1702,-0.1189,0.3839,-0.7103,-0.0356,-1.2699,0.2424,0.0974,-0.2379,0.2551,-0.8752,-0.406,-0.0093
1abf,-0.9717,0.1711,-1.0148,-1.0102,-1.2718,-0.8264,-0.9138,0.4804,-1.2458,-0.8504,0.7712,-1.9186,1.6041,-0.7761,0.0562,-1.0691,0.2505,0.0974,-0.8212,-0.6238,-0.8752,-0.6437,-0.7058
1ai5,-0.2563,0.2550,-2.7148,-0.9358,-1.145,-0.1763,-0.9705,0.4875,-0.006,-1.0663,-0.9243,-0.7544,0.3081,1.0137,-0.715,0.057,-0.6877,-0.7014,-0.8212,-0.6238,-0.3994,-0.6437,-0.7058
1ajp,-1.4644,1.9956,-4.2048,-1.066,-1.2032,-0.3315,-0.4177,0.4531,-0.5087,-1.1472,-0.8678,-0.7276,0.4597,1.0137,-0.8508,-0.2615,-0.06,-0.1689,-0.8212,-0.8435,-0.8752,-0.406,-0.7058
1ajq,-1.6962,0.4375,-2.1248,-1.3522,-1.3518,-0.1284,-0.7138,0.1174,-0.5514,-1.2012,-0.5524,-0.8703,1.1266,1.0134,-0.681,-0.295,-0.6877,-0.7014,-0.8212,-1.2829,-0.6373,-0.6437,-0.7058
1apw,0.6349,2.0532,1.5652,0.5529,0.5498,0.3549,0.1023,5.1121,-1.2458,0.5799,1.1113,1.7379,0.0126,-0.8151,-0.1847,1.7252,0.3227,0.0974,-0.8212,0.2551,1.283,-0.6437,-0.7058
1avn,-1.5695,2.0030,-2.5348,-1.8927,-1.2769,-0.3928,-1.2152,0.2137,-0.6804,-2.0108,-0.998,-2.0468,1.1266,-1.1112,-0.6955,-0.2452,-0.6393,-1.234,-0.2379,-1.0632,-0.8752,-0.406,0.6872
1ax0,-1.4130,1.9967,-3.3048,-1.0335,-1.0478,-1.1025,-1.2152,0.6177,-1.2458,-0.9044,0.224,-0.188,1.2024,-0.7103,-0.3812,-0.7344,0.5767,0.3637,-0.8212,-0.1843,-0.8752,-0.406,-0.0093
