%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: False in 24 iterations, b'ABNORMAL_TERMINATION_IN_LNSRCH'
%.kernel.kernels[0].variance: 1.6922510259733559
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050896e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.64956323e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01301442e-02 6.65755226e+01 2.96995688e+02 6.60294052e+01 2.88727283e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.06112523721754211
%.likelihood.variance: 0.1855279380386804
%loglikelihood: -134.67958477727555
%RMSE:1.900
%Pearson_correlation_coefficient:0.539,P-value:0.000
%Spearman_correlation_coefficient:0.590,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.6776,2.0222,0.2576,0.358,0.7081,-0.7733,-0.5935,0.0428,1.0476,0.927,0.7378,1.0658,-1.1252,0.738,0.1921,0.9429,1.4323,0.3461,-0.7784,0.3642,1.7881,-0.6371,1.5195
1a30,0.0327,2.3610,-1.8424,0.1497,-0.1297,-2.1394,-0.2571,4.2148,-1.2778,0.3037,0.3184,0.7123,-0.5276,0.7595,0.3952,1.5479,2.1961,0.8015,-0.7784,0.7543,-0.345,-0.6371,-0.6581
1a69,-1.0154,1.8054,-0.8424,-0.1003,-0.4331,-0.8901,-1.0916,-0.5569,-0.5514,0.2471,-0.0764,0.1079,0.2457,-0.5069,0.1605,-1.1562,0.5764,0.1184,-0.2318,0.3642,-0.9707,-0.3731,0.0677
1abf,-1.3232,1.8658,-0.7224,-0.8412,-1.2108,-0.8881,-0.7849,0.5885,-1.2778,-0.6312,0.8702,-1.9388,1.6605,-0.5551,0.2764,-0.9104,0.5866,0.1184,-0.7784,-0.4162,-0.9707,-0.6371,-0.6581
1ai5,-1.0255,1.8101,-2.4224,-0.7617,-1.0624,-0.1981,-0.8425,0.5968,0.0173,-0.8579,-0.8347,-0.6148,0.1578,0.7565,-0.6972,0.4675,-0.5915,-0.5647,-0.7784,-0.4162,-0.4189,-0.6371,-0.6581
1ajp,-0.9729,1.7928,-3.9124,-0.901,-1.1305,-0.3629,-0.28,0.5564,-0.5079,-0.9429,-0.7779,-0.5844,0.3336,0.7565,-0.8687,0.0778,0.1967,-0.1093,-0.7784,-0.6113,-0.9707,-0.3731,-0.6581
1ajq,-1.1854,1.7950,-1.8324,-1.2072,-1.3043,-0.1473,-0.5813,0.1618,-0.5525,-0.9995,-0.4607,-0.7467,1.1069,0.7563,-0.6543,0.0368,-0.5915,-0.5647,-0.7784,-1.0014,-0.6948,-0.6371,-0.6581
1apw,1.6372,3.0413,1.8576,0.8311,0.9202,0.3656,0.2492,6.0314,-1.2778,0.8703,1.2122,2.2193,-0.1849,-0.5838,-0.0278,2.5089,0.6773,0.1184,-0.7784,0.3642,1.532,-0.6371,-0.6581
1avn,-1.7225,1.8989,-2.2424,-1.7854,-1.2167,-0.4279,-1.0916,0.275,-0.6873,-1.8495,-0.9089,-2.0846,1.1069,-0.8007,-0.6726,0.0978,-0.5307,-1.02,-0.2318,-0.8064,-0.9707,-0.3731,0.7936
1ax0,-1.2588,1.8457,-3.0124,-0.8662,-0.9487,-1.1812,-1.0916,0.7498,-1.2778,-0.6879,0.32,0.0292,1.1948,-0.5069,-0.2759,-0.5009,0.9962,0.3461,-0.7784,-0.026,-0.9707,-0.3731,0.0677
1axz,-1.6667,1.8634,-2.9424,-1.1397,-1.2054,-1.2289,-1.0916,0.6059,-1.2778,-0.8579,0.2779,-1.9193,1.6253,-0.5069,-0.527,-1.1562,0.9807,0.3461,-0.7784,-0.2211,-0.9707,-0.3731,-0.6581
1b11,0.4330,1.9012,1.2476,0.4571,0.8835,0.5561,0.2625,0.0417,1.0476,-0.3762,0.461,1.23,-1.1427,-0.0936,-0.0592,-0.1731,0.6331,0.1184,-0.2525,0.1691,2.4137,-0.6371,-0.6581
1b39,-0.0527,1.9537,0.7776,1.04,0.4486,-0.1197,-1.0916,-0.697,-0.8681,1.2387,0.938,0.0728,-0.0355,1.0673,1.8967,-1.1562,0.2396,1.9399,2.864,2.1199,-0.9707,-0.3731,-0.6581
1b7h,2.5620,3.1319,1.8776,1.0888,0.4698,-1.3773,0.6203,4.9802,-1.2778,1.6353,1.9239,1.1191,0.3336,0.7411,1.1874,0.9451,1.5499,-0.1093,-0.7784,0.3642,-0.0759,5.6987,0.0677
1b8o,-0.3239,1.8122,4.4976,0.0177,-0.2821,-1.1714,-1.0916,-0.3829,-0.355,0.1621,0.5258,0.2072,0.3072,-0.5351,-0.4356,-0.7872,1.004,-0.1093,-0.2318,0.1691,-0.9707,1.2108,0.7936
1b9j,2.6618,3.1042,-0.1824,1.099,0.4488,-1.4251,0.8842,5.0577,-1.2778,1.607,2.1643,1.1455,0.3336,0.7411,1.0642,0.9451,1.5499,-0.1093,-0.7784,0.3642,-0.345,5.4347,0.0677
1bcu,-0.6735,1.8321,-2.8624,-0.7199,-0.5322,0.6856,0.261,-0.3795,0.0969,-0.9429,-0.9836,-1.7212,-0.1761,-0.4657,-1.1312,0.1674,-0.4728,-1.02,-0.2318,-0.8064,-0.4189,-0.6371,-0.6581
1bma,2.1515,0.5729,-1.5524,0.6218,1.1921,1.3379,0.5116,0.4305,0.8513,0.9553,-0.3834,1.3592,-1.1515,0.1167,0.0326,0.827,-0.5361,-0.337,-0.2748,-0.026,2.2118,-0.6371,0.0677
1bra,-1.3545,1.9416,-4.3224,-1.2249,-1.1779,-0.4422,-0.5506,0.513,-0.1151,-0.9712,-1.2049,-2.0752,0.6851,-1.2507,-0.5938,-1.1562,-1.3554,-1.02,-0.7784,-1.0014,-0.143,-0.6371,1.5195
1bxo,2.1287,2.1187,3.8576,2.0891,1.9816,0.6984,0.4835,0.7173,-0.1307,2.4852,0.866,1.6203,-1.1867,0.0875,0.4384,2.3696,0.6486,1.0291,0.7488,1.1445,2.0098,-0.6371,-0.6581
1c84,-0.3583,1.7900,-1.1424,-0.4433,-0.5586,-0.5282,-0.0683,0.0105,0.0813,0.2187,0.3312,-0.2554,-0.7034,0.7155,0.3731,-0.8237,0.5819,0.1184,-0.7784,-0.2211,0.1328,-0.1091,0.0677
1d7j,-1.7601,1.8674,-2.8424,-1.8099,-1.4913,-0.1747,-0.7849,1.5801,-1.2778,-1.7645,-0.9702,-0.4929,1.5111,-0.4879,-1.2244,0.0263,-0.9612,-0.5647,-0.7784,-1.0014,-0.9707,-0.6371,-0.6581
