%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: False in 12 iterations, b'ABNORMAL_TERMINATION_IN_LNSRCH'
%.kernel.kernels[0].variance: 1.8010325484058811
%.kernel.kernels[0].lengthscales: [4.13159316e+02 2.24585695e+04 1.10353569e+04 2.67031699e+03 3.05039879e+02 8.39384842e+02 1.23834285e+03 6.71884050e+03 1.25873608e+04 4.52114624e-03 1.11855102e+03 1.11012223e+03 2.32240972e+04 2.18262978e+04 4.01653650e-02 6.62829350e+01 2.96995005e+02 6.55875140e+01 3.05664962e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.06874603735407021
%.likelihood.variance: 0.6144086100686876
%loglikelihood: -4215.96506961311
%RMSE:1.736
%Pearson_correlation_coefficient:0.646,P-value:0.000
%Spearman_correlation_coefficient:0.653,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.0603,1.8223,-0.0382,0.0937,0.3208,-0.6633,-0.7466,-0.0227,0.9874,0.612,0.6358,0.7033,-0.7578,0.9761,0.0143,0.3798,0.8486,0.362,-0.7951,0.231,1.5336,-0.6162,1.4335
1a30,-0.9940,1.7169,-2.1382,-0.1002,-0.3729,-1.9117,-0.4223,3.2925,-1.2601,0.0282,0.2161,0.3943,-0.2554,1.0051,0.2137,0.8594,1.4336,0.8927,-0.7951,0.6603,-0.3394,-0.6162,-0.7358
1a69,0.0125,0.2650,-1.1382,-0.3328,-0.6241,-0.7701,-1.2271,-0.4992,-0.5581,-0.0249,-0.179,-0.1341,0.3948,-0.7025,-0.0167,-1.2837,0.193,0.0966,-0.2191,0.231,-0.8888,-0.4158,-0.0127
1abf,-1.3759,1.8136,-1.0182,-1.0225,-1.268,-0.7683,-0.9312,0.4109,-1.2601,-0.8476,0.7684,-1.9232,1.5842,-0.7675,0.097,-1.0889,0.2008,0.0966,-0.7951,-0.6277,-0.8888,-0.6162,-0.7358
1ai5,-1.5309,0.1960,-2.7182,-0.9485,-1.1451,-0.1377,-0.9869,0.4175,-0.0085,-1.0598,-0.938,-0.7659,0.3209,1.0011,-0.8583,0.0031,-0.7016,-0.6995,-0.7951,-0.6277,-0.4043,-0.6162,-0.7358
1ajp,-1.5043,1.8092,-4.2082,-1.0782,-1.2015,-0.2883,-0.4444,0.3854,-0.516,-1.1395,-0.8811,-0.7392,0.4686,1.0011,-1.0265,-0.3058,-0.0978,-0.1688,-0.7951,-0.8424,-0.8888,-0.4158,-0.7358
1ajq,-1.7648,0.1447,-2.1282,-1.3631,-1.3454,-0.0912,-0.7349,0.0719,-0.5591,-1.1925,-0.5636,-0.8812,1.1188,1.0008,-0.8161,-0.3383,-0.7016,-0.6995,-0.7951,-1.2717,-0.6466,-0.6162,-0.7358
1apw,0.3480,1.8649,1.5618,0.5341,0.4964,0.3775,0.0661,4.7361,-1.2601,0.5589,1.1106,1.7116,0.0327,-0.8061,-0.2014,1.621,0.2703,0.0966,-0.7951,0.231,1.3087,-0.6162,-0.7358
1avn,-1.8016,1.8162,-2.5382,-1.9014,-1.2728,-0.3477,-1.2271,0.1618,-0.6894,-1.9886,-1.0122,-2.0507,1.1188,-1.0986,-0.8342,-0.2899,-0.655,-1.2303,-0.2191,-1.057,-0.8888,-0.4158,0.7104
1ax0,-1.6633,0.2666,-3.3082,-1.0458,-1.051,-1.0361,-1.2271,0.5392,-1.2601,-0.9006,0.2177,-0.2029,1.1927,-0.7025,-0.4448,-0.7644,0.5146,0.362,-0.7951,-0.1984,-0.8888,-0.4158,-0.0127
1axz,-3.0253,0.4594,-3.2382,-1.3003,-1.2635,-1.0796,-1.2271,0.4248,-1.2601,-1.0598,0.1756,-1.9062,1.5547,-0.7025,-0.6912,-1.2837,0.5027,0.362,-0.7951,-0.413,-0.8888,-0.4158,-0.7358
1b11,-0.1316,1.8153,0.9518,0.186,0.466,0.5516,0.0789,-0.0235,0.9874,-0.6087,0.3588,0.8468,-0.7725,-0.1452,-0.2322,-0.5046,0.2364,0.0966,-0.241,0.0163,2.083,-0.6162,-0.7358
1b39,-1.6702,0.4762,0.4818,0.7286,0.1059,-0.066,-1.2271,-0.6106,-0.8642,0.9039,0.8362,-0.1647,0.1583,1.4202,1.687,-1.2837,-0.065,2.2196,3.0429,2.163,-0.8888,-0.4158,-0.7358
1b7h,-0.9909,0.4819,1.5818,0.774,0.1235,-1.2153,0.424,3.9007,-1.2601,1.2754,1.8229,0.7499,0.4686,0.9803,0.991,0.3816,0.9387,-0.1688,-0.7951,0.231,-0.1031,4.1929,-0.0127
1b8o,-0.0914,1.8096,4.2018,-0.223,-0.4991,-1.0271,-1.2271,-0.3609,-0.3683,-0.1045,0.4236,-0.0472,0.4465,-0.7405,-0.6015,-0.9913,0.5206,-0.1688,-0.2191,0.0163,-0.8888,0.7864,0.7104
1b9j,1.1767,0.1857,-0.4782,0.7835,0.1061,-1.2589,0.6784,3.9623,-1.2601,1.2488,2.0635,0.773,0.4686,0.9803,0.8701,0.3816,0.9387,-0.1688,-0.7951,0.231,-0.3394,3.9925,-0.0127
1bcu,-0.2366,0.2699,-3.1582,-0.9095,-0.7062,0.6699,0.0774,-0.3583,0.0684,-1.1395,-1.0869,-1.733,0.0401,-0.6469,-1.2841,-0.2347,-0.6107,-1.2303,-0.2191,-1.057,-0.4043,-0.6162,-0.7358
1bma,0.7802,1.7202,-1.8482,0.3393,0.7215,1.2661,0.3191,0.2854,0.7976,0.6385,-0.4863,0.9598,-0.7799,0.1384,-0.1422,0.288,-0.6591,-0.4342,-0.2644,-0.1984,1.9056,-0.6162,-0.0127
1bra,-2.4365,0.0774,-4.6182,-1.3797,-1.2407,-0.3608,-0.7053,0.3509,-0.1364,-1.166,-1.3084,-2.0425,0.7642,-1.7053,-0.7568,-1.2837,-1.2866,-1.2303,-0.7951,-1.2717,-0.1621,-0.6162,1.4335
1bxo,1.4301,0.4621,3.5618,1.7051,1.3751,0.6816,0.292,0.5133,-0.1514,2.0715,0.7642,1.188,-0.8095,0.099,0.256,1.5106,0.2483,1.1581,0.8141,1.0896,1.7283,-0.6162,-0.7358
1c84,-0.9519,1.8115,-1.4382,-0.6521,-0.728,-0.4393,-0.2401,-0.0483,0.0534,-0.0514,0.2289,-0.4516,-0.4032,0.9458,0.1919,-1.0202,0.1972,0.0966,-0.7951,-0.413,0.0801,-0.2154,-0.0127
1d7j,-1.9410,1.8118,-3.1382,-1.9241,-1.5002,-0.1163,-0.9312,1.199,-1.2601,-1.909,-1.0736,-0.6593,1.4586,-0.6768,-1.3756,-0.3466,-0.9848,-0.6995,-0.7951,-1.2717,-0.8888,-0.6162,-0.7358
1det,-1.7951,1.8218,-2.1382,-0.9387,-0.2863,-0.6166,-1.2271,-0.4243,-0.7369,-0.3434,0.6742,-0.0375,0.0254,1.247,-0.2379,-1.2837,-0.065,0.8927,0.3036,1.0896,-0.8888,0.5861,-0.7358
1df8,1.5359,0.1858,3.2618,-0.4073,-0.8941,-0.2665,-0.4016,-0.2407,-1.2601,-0.4495,0.0726,-0.2019,1.0597,1.0051,-0.4144,0.231,-0.0741,-0.4342,-0.241,-0.6277,-0.6333,-0.4158,-0.0127
1dhi,-0.3312,1.8219,0.8218,0.2673,0.2458,-0.8311,0.3669,-0.5534,0.0466,-0.2637,0.03,0.326,-1.6296,1.0051,-0.4939,0.3168,1.1628,0.0966,0.3568,1.0896,-0.8888,0.1853,0.7104
1e1v,-0.2840,1.8201,-1.5182,-0.4138,-0.59,0.4705,-0.4223,-0.5831,-1.0621,-0.7149,-0.7159,-1.6482,0.3652,0.1927,-0.3913,-0.5695,-0.3747,-0.9649,-0.2191,-0.413,-0.1223,0.9868,0.7104
1e5a,-0.8984,1.7110,1.2018,-1.5175,-1.4044,1.0115,0.6704,0.2225,-0.4591,-1.909,-1.3084,-2.0608,2.0718,0.5189,-1.3156,-1.0719,-0.9848,-0.9649,-0.7951,-1.4863,-0.2502,-0.6162,-0.7358
1e66,0.7352,1.8182,3.4518,0.0195,-0.2267,1.3681,1.1653,-0.5157,0.1858,0.1874,-1.3084,-1.3533,0.5942,-0.6553,-0.8225,0.856,-0.9487,-1.2303,-0.7951,-1.2717,0.317,-0.0151,-0.7358
1ela,0.7023,1.8110,-0.0782,0.0997,0.2984,0.5628,1.1653,0.0622,-0.3262,0.0812,-0.2153,0.8326,-0.2037,0.1384,-0.2706,0.527,-0.032,-0.4342,-0.7951,-0.1984,0.145,-0.6162,0.7104
