%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: False in 38 iterations, b'ABNORMAL_TERMINATION_IN_LNSRCH'
%.kernel.kernels[0].variance: 1.793872752611089
%.kernel.kernels[0].lengthscales: [4.13159338e+02 2.24585695e+04 1.10353569e+04 2.67031699e+03 3.05039906e+02 8.39384844e+02 1.23834285e+03 6.71884050e+03 1.25873608e+04 5.06247661e-03 1.11855102e+03 1.11012223e+03 2.32240972e+04 2.18262978e+04 4.01653525e-02 6.62872050e+01 2.96995011e+02 6.55952193e+01 3.05668129e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.08243538354801654
%.likelihood.variance: 0.6429366362923339
%loglikelihood: -4258.901656553636
%RMSE:1.746
%Pearson_correlation_coefficient:0.641,P-value:0.000
%Spearman_correlation_coefficient:0.654,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.0955,1.8169,-0.0229,0.1436,0.3976,-0.7087,-0.7083,-0.0308,1.018,0.656,0.6426,0.7565,-0.8392,0.9555,0.0087,0.4626,0.9557,0.3648,-0.8158,0.2755,1.5822,-0.6454,1.4471
1a30,-0.9145,1.6685,-2.1229,-0.0546,-0.3306,-2.0009,-0.374,3.2982,-1.28,0.0561,0.2265,0.4366,-0.3091,0.9844,0.1754,0.9641,1.5701,0.8971,-0.8158,0.7234,-0.3431,-0.6454,-0.7223
1a69,-0.0810,0.4758,-1.1229,-0.2925,-0.5943,-0.8192,-1.2035,-0.5093,-0.5622,0.0015,-0.1652,-0.1104,0.377,-0.72,-0.0172,-1.2772,0.2672,0.0986,-0.2459,0.2755,-0.9078,-0.4184,0.0009
1abf,0.0945,0.2753,-1.0029,-0.9977,-1.2703,-0.8174,-0.8985,0.4046,-1.28,-0.8438,0.7741,-1.9624,1.6321,-0.7848,0.0779,-1.0734,0.2754,0.0986,-0.8158,-0.6202,-0.9078,-0.6454,-0.7223
1ai5,-0.2808,0.2835,-2.7029,-0.922,-1.1413,-0.1647,-0.9559,0.4112,-0.0002,-1.0619,-0.9177,-0.7643,0.299,0.9805,-0.721,0.0687,-0.6723,-0.6999,-0.8158,-0.6202,-0.4098,-0.6454,-0.7223
1ajp,-1.4369,1.8016,-4.1929,-1.0546,-1.2005,-0.3206,-0.3968,0.379,-0.5191,-1.1437,-0.8612,-0.7368,0.4549,0.9804,-0.8617,-0.2544,-0.0382,-0.1676,-0.8158,-0.8441,-0.9078,-0.4184,-0.7223
1ajq,-1.2600,1.8013,-2.1129,-1.346,-1.3516,-0.1166,-0.6962,0.0641,-0.5632,-1.1982,-0.5465,-0.8837,1.141,0.9801,-0.6858,-0.2884,-0.6723,-0.6999,-0.8158,-1.292,-0.6588,-0.6454,-0.7223
1apw,-0.2814,1.8560,1.5771,0.5939,0.582,0.3685,0.1293,4.7479,-1.28,0.6014,1.1134,1.8003,-0.0051,-0.8234,-0.1717,1.7606,0.3484,0.0986,-0.8158,0.2755,1.351,-0.6454,-0.7223
1avn,-1.7017,1.8094,-2.5229,-1.8964,-1.2754,-0.3821,-1.2035,0.1545,-0.6964,-2.0163,-0.9912,-2.0943,1.141,-1.1154,-0.7008,-0.2378,-0.6234,-1.2323,-0.2459,-1.0681,-0.9078,-0.4184,0.724
1ax0,-1.5212,0.4769,-3.2929,-1.0215,-1.0425,-1.0945,-1.2035,0.5334,-1.28,-0.8983,0.2281,-0.1815,1.2189,-0.72,-0.3753,-0.734,0.6049,0.3648,-0.8158,-0.1723,-0.9078,-0.4184,0.0009
1axz,-2.9680,0.4747,-3.2229,-1.2817,-1.2656,-1.1396,-1.2035,0.4186,-1.28,-1.0619,0.1863,-1.9447,1.601,-0.72,-0.5813,-1.2772,0.5924,0.3648,-0.8158,-0.3963,-0.9078,-0.4184,-0.7223
1b11,0.2831,1.6859,0.9671,0.238,0.5501,0.5487,0.1425,-0.0317,1.018,-0.5984,0.368,0.905,-0.8548,-0.1637,-0.1975,-0.4623,0.3128,0.0986,-0.2675,0.0516,2.1469,-0.6454,-0.7223
1b39,-1.3570,0.2056,0.4971,0.7928,0.172,-0.0905,-1.2035,-0.6211,-0.8751,0.9559,0.8413,-0.1421,0.1275,1.3987,1.4075,-1.2772,-0.0038,2.228,2.9823,2.2909,-0.9078,-0.4184,-0.7223
1b7h,0.8892,1.8489,1.5971,0.8392,0.1905,-1.28,0.4982,3.909,-1.28,1.3377,1.8196,0.8047,0.4549,0.9597,0.8255,0.4645,1.0503,-0.1676,-0.8158,0.2755,-0.1002,4.8043,0.0009
1b8o,-0.0042,1.8033,4.2171,-0.1802,-0.4631,-1.0853,-1.2035,-0.3704,-0.3681,-0.0803,0.4323,-0.0204,0.4315,-0.7579,-0.5063,-0.9714,0.6112,-0.1676,-0.2459,0.0516,-0.9078,0.9441,0.724
1b9j,0.8422,0.1036,-0.4629,0.8489,0.1722,-1.3252,0.7605,3.9708,-1.28,1.3104,2.0581,0.8286,0.4549,0.9597,0.7243,0.4645,1.0503,-0.1676,-0.8158,0.2755,-0.3431,4.5772,0.0009
1bcu,-0.6810,1.6789,-3.1429,-0.8822,-0.6805,0.6712,0.141,-0.3678,0.0784,-1.1437,-1.0654,-1.7655,0.0027,-0.6645,-1.0771,-0.1801,-0.5768,-1.2323,-0.2459,-1.0681,-0.4098,-0.6454,-0.7223
1bma,0.7158,1.6578,-1.8329,0.3948,0.8182,1.2882,0.3901,0.2786,0.8239,0.6832,-0.4698,1.0219,-0.8626,0.1193,-0.1222,0.3666,-0.6277,-0.4338,-0.2907,-0.1723,1.9646,-0.6454,0.0009
1bra,-2.3850,0.0658,-4.6029,-1.3629,-1.2417,-0.3956,-0.6657,0.3444,-0.131,-1.171,-1.2849,-2.0859,0.7668,-1.7209,-0.6362,-1.2772,-1.2867,-1.2323,-0.8158,-1.292,-0.1608,-0.6454,1.4471
1bxo,1.4312,0.2759,3.5771,1.7912,1.5045,0.6832,0.3622,0.5074,-0.1464,2.1557,0.7699,1.2583,-0.8938,0.08,0.2108,1.6452,0.3253,1.1633,0.7766,1.1712,1.7823,-0.6454,-0.7223
1c84,-0.9305,1.8036,-1.4229,-0.619,-0.7035,-0.4769,-0.1863,-0.0566,0.0631,-0.0257,0.2392,-0.4391,-0.465,0.9252,0.1572,-1.0016,0.2716,0.0986,-0.8158,-0.3963,0.0882,-0.1913,0.0009
1d7j,-1.9706,1.8043,-3.1229,-1.9196,-1.5141,-0.1426,-0.8985,1.1959,-1.28,-1.9345,-1.0521,-0.654,1.4996,-0.6944,-1.1536,-0.2971,-0.9697,-0.6999,-0.8158,-1.292,-0.9078,-0.6454,-0.7223
1det,-1.6383,1.8132,-2.1229,-0.912,-0.2398,-0.6604,-1.2035,-0.4341,-0.745,-0.3257,0.6807,-0.0104,-0.0129,1.2259,-0.2022,-1.2772,-0.0038,0.8971,0.2715,1.1712,-0.9078,0.717,-0.7223
1df8,0.9225,0.4748,3.2771,-0.3686,-0.8778,-0.298,-0.3526,-0.2497,-1.28,-0.4347,0.0843,-0.1806,1.0786,0.9844,-0.3498,0.3069,-0.0133,-0.4338,-0.2675,-0.6202,-0.6452,-0.4184,0.0009
1dhi,-0.0637,1.8174,0.8371,0.3211,0.3189,-0.8823,0.4394,-0.5638,0.0561,-0.2439,0.042,0.3659,-1.7592,0.9844,-0.4163,0.3967,1.2856,0.0986,0.3241,1.1712,-0.9078,0.2629,0.724
1e1v,-0.1518,1.8152,-1.5029,-0.3753,-0.5586,0.4647,-0.374,-0.5936,-1.0776,-0.7074,-0.6975,-1.6777,0.3458,0.1735,-0.3305,-0.5302,-0.329,-0.9661,-0.2459,-0.3963,-0.12,1.1711,0.724
1e5a,-1.2490,1.8190,1.2171,-1.5038,-1.4135,1.0247,0.7522,0.2154,-0.4609,-1.9345,-1.2849,-2.1048,2.1467,0.4991,-1.1034,-1.0556,-0.9697,-0.9661,-0.8158,-1.5159,-0.2514,-0.6454,-0.7223
1e66,0.6484,1.8126,3.4671,0.0677,-0.1771,1.3938,1.2623,-0.5258,0.1984,0.2197,-1.2849,-1.3725,0.5875,-0.6729,-0.6911,0.9606,-0.9318,-1.2323,-0.8158,-1.292,0.3317,0.0358,-0.7223
1ela,-0.1093,0.4856,-0.0629,0.1498,0.3741,0.5603,1.2623,0.0544,-0.3251,0.1106,-0.2012,0.8903,-0.2545,0.1193,-0.2295,0.6165,0.0309,-0.4338,-0.8158,-0.1723,0.1549,-0.6454,0.724
1elb,0.2216,1.8109,0.7271,0.1003,0.4599,0.7296,1.241,1.1535,-0.3251,0.5469,-0.7287,0.8726,-0.2545,0.1193,0.4823,0.4984,0.0563,-0.4338,-0.8158,-0.1723,0.7196,-0.1913,0.724
1f4e,1.2668,0.1148,-3.4629,-0.8571,-0.6224,-0.1613,0.2065,-0.1108,-0.3251,-1.4709,-0.8781,0.319,0.6966,0.9651,-0.9093,-0.3442,-0.6723,-0.1676,0.1468,-0.6202,-0.1806,-0.6454,-0.7223
1f4f,-0.3852,1.8219,-1.8029,0.2963,-0.0426,-1.3939,1.0066,-0.1616,-0.3251,-0.1621,-0.972,0.4664,-0.543,0.9844,0.2852,0.295,0.8861,1.1633,0.1468,0.7234,-0.9078,0.0358,-0.7223
1f4g,0.2246,1.8273,0.0571,1.0073,0.3352,-1.5487,1.0066,-0.093,-0.3251,0.9559,-0.2153,0.7057,-0.9562,0.9844,0.2508,1.4998,1.2156,1.4295,0.1468,1.1712,-0.9078,0.2629,-0.7223
1f5k,-2.6796,0.0627,-2.6829,-1.3498,-1.2417,-0.3956,-0.6657,0.3444,-0.131,-1.0892,-1.2849,-2.0859,0.7668,-1.7209,-0.7218,-1.2772,-1.2867,-1.2323,-0.8158,-1.292,-0.1608,-0.6454,0.0009
1fcx,1.3938,1.8148,0.7671,0.9252,0.504,1.324,2.1009,-0.4607,1.36,-0.2711,-0.7263,-0.3254,-0.2779,0.9261,-0.7096,-0.1907,-0.3553,-0.4338,-0.8158,-1.0681,1.9646,-0.4184,-0.7223
1fcz,-0.2978,0.5100,2.7971,0.7067,0.1932,1.2177,1.3743,-0.2733,1.1662,-0.4347,-0.6977,0.5876,-0.3013,0.9261,-0.6891,0.0849,-0.6723,-0.4338,-0.8158,-1.0681,1.965,-0.6454,-0.7223
