%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 14 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 1.8602767545957104
%.kernel.kernels[0].lengthscales: [4.13159142e+02 2.24585695e+04 1.10353569e+04 2.67031699e+03 3.05039541e+02 8.39384827e+02 1.23834284e+03 6.71884050e+03 1.25873608e+04 3.73163466e-03 1.11855101e+03 1.11012221e+03 2.32240972e+04 2.18262978e+04 4.01654077e-02 6.62372417e+01 2.96994919e+02 6.55087306e+01 3.05618013e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.08156510531568395
%.likelihood.variance: 0.6150971617131126
%loglikelihood: -4406.003733182101
%RMSE:1.765
%Pearson_correlation_coefficient:0.628,P-value:0.000
%Spearman_correlation_coefficient:0.646,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.0845,1.8829,-0.0690,0.0824,0.3113,-0.6593,-0.7201,-0.0302,0.982,0.5907,0.5827,0.7116,-0.7308,0.9506,-0.0188,0.3832,0.849,0.3177,-0.7947,0.1975,1.5599,-0.6366,1.5045
1a30,-1.0581,1.8487,-2.1690,-0.1072,-0.3748,-1.8944,-0.3919,3.289,-1.2579,0.0058,0.1803,0.401,-0.2404,0.9797,0.1665,0.8587,1.4305,0.8338,-0.7947,0.6178,-0.3404,-0.6366,-0.7198
1a69,-0.1789,0.4648,-1.1690,-0.3346,-0.6232,-0.7649,-1.2061,-0.5072,-0.5582,-0.0474,-0.1985,-0.13,0.3941,-0.735,-0.0476,-1.2663,0.1974,0.0597,-0.2354,0.1975,-0.8978,-0.4106,0.0217
1abf,-0.2378,0.1010,-1.0490,-1.0089,-1.26,-0.7631,-0.9068,0.404,-1.2579,-0.8716,0.7098,-1.928,1.555,-0.8002,0.0581,-1.0732,0.2052,0.0597,-0.7947,-0.6432,-0.8978,-0.6366,-0.7198
1ai5,-0.3904,0.4725,-2.7490,-0.9365,-1.1385,-0.1393,-0.9631,0.4106,-0.0105,-1.0842,-0.9261,-0.7649,0.322,0.9757,-0.8298,0.0097,-0.6917,-0.7145,-0.7947,-0.6432,-0.4062,-0.6366,-0.7198
1ajp,-1.3782,1.8687,-4.2390,-1.0633,-1.1943,-0.2883,-0.4143,0.3784,-0.5162,-1.164,-0.8716,-0.7381,0.4662,0.9757,-0.9862,-0.2966,-0.0916,-0.1984,-0.7947,-0.8533,-0.8978,-0.4106,-0.7198
1ajq,-1.2707,1.8678,-2.1590,-1.3419,-1.3365,-0.0934,-0.7082,0.0645,-0.5592,-1.2172,-0.5672,-0.8807,1.1008,0.9754,-0.7906,-0.3288,-0.6917,-0.7145,-0.7947,-1.2736,-0.652,-0.6366,-0.7198
1apw,0.1435,1.9230,1.5310,0.5129,0.485,0.3703,0.1021,4.7343,-1.2579,0.5375,1.0379,1.725,0.0408,-0.839,-0.2193,1.6139,0.2742,0.0597,-0.7947,0.1975,1.3317,-0.6366,-0.7198
1avn,-1.5783,1.8754,-2.5690,-1.8681,-1.2648,-0.3471,-1.2061,0.1545,-0.6891,-2.0148,-0.9973,-2.0561,1.1008,-1.1328,-0.8074,-0.2809,-0.6454,-1.2306,-0.2354,-1.0635,-0.8978,-0.4106,0.7631
1ax0,-1.6503,0.1886,-3.3390,-1.0316,-1.0454,-1.0281,-1.2061,0.5323,-1.2579,-0.9247,0.1818,-0.1991,1.1729,-0.735,-0.4455,-0.7514,0.517,0.3177,-0.7947,-0.2228,-0.8978,-0.4106,0.0217
1axz,-3.0520,0.4635,-3.2690,-1.2804,-1.2556,-1.0712,-1.2061,0.4179,-1.2579,-1.0842,0.1415,-1.9109,1.5262,-0.735,-0.6745,-1.2663,0.5052,0.3177,-0.7947,-0.433,-0.8978,-0.4106,-0.7198
1b11,1.0571,0.4636,0.9210,0.1726,0.4549,0.5426,0.1151,-0.031,0.982,-0.6323,0.3171,0.8558,-0.7452,-0.1754,-0.248,-0.4938,0.2406,0.0597,-0.2567,-0.0127,2.1172,-0.6366,-0.7198
1b39,-1.0903,0.1933,0.4510,0.703,0.0988,-0.0684,-1.2061,-0.6188,-0.8632,0.8832,0.7748,-0.1608,0.1634,1.3965,1.5357,-1.2663,-0.059,2.1241,2.9324,2.0889,-0.8978,-0.4106,-0.7198
1b7h,0.8193,1.9164,1.5510,0.7474,0.1161,-1.2054,0.4642,3.898,-1.2579,1.2554,1.7208,0.7585,0.4662,0.9548,0.8889,0.3849,0.9385,-0.1984,-0.7947,0.1975,-0.1007,4.7873,0.0217
1b8o,-0.2333,1.8691,4.1710,-0.2272,-0.4996,-1.0192,-1.2061,-0.3688,-0.369,-0.1271,0.3793,-0.0427,0.4446,-0.7731,-0.5912,-0.9764,0.523,-0.1984,-0.2354,-0.0127,-0.8978,0.9454,0.7631
1b9j,0.3996,0.4721,-0.5090,0.7567,0.0989,-1.2486,0.7217,3.9596,-1.2579,1.2288,1.9515,0.7816,0.4662,0.9548,0.7765,0.3849,0.9385,-0.1984,-0.7947,0.1975,-0.3404,4.5613,0.0217
1bcu,-0.1087,0.1510,-3.1890,-0.8984,-0.7044,0.6596,0.1136,-0.3662,0.0662,-1.164,-1.0689,-1.7368,0.048,-0.6792,-1.2256,-0.2262,-0.6013,-1.2306,-0.2354,-1.0635,-0.4062,-0.6366,-0.7198
1bma,1.4097,0.3011,-1.8790,0.3225,0.7075,1.2494,0.3581,0.2783,0.7928,0.6173,-0.4931,0.9694,-0.7524,0.1094,-0.1643,0.2921,-0.6495,-0.4565,-0.2794,-0.2228,1.9373,-0.6366,0.0217
1bra,-2.2956,0.0514,-4.6490,-1.358,-1.233,-0.36,-0.6782,0.3439,-0.1379,-1.1906,-1.2813,-2.0479,0.7546,-1.7419,-0.7355,-1.2663,-1.2732,-1.2306,-0.7947,-1.2736,-0.1605,-0.6366,1.5045
1bxo,1.4114,0.4662,3.5310,1.6576,1.354,0.6712,0.3307,0.5064,-0.1529,2.053,0.7058,1.1988,-0.7812,0.0698,0.2058,1.5044,0.2524,1.0919,0.7679,1.0381,1.7574,-0.6366,-0.7198
1c84,-0.9692,1.8706,-1.4690,-0.6468,-0.726,-0.4377,-0.2076,-0.0558,0.0512,-0.074,0.1926,-0.4491,-0.3846,0.9202,0.1463,-1.005,0.2016,0.0597,-0.7947,-0.433,0.0853,-0.1846,0.0217
1d7j,-0.8655,0.4828,-3.1690,-1.8903,-1.4897,-0.1182,-0.9068,1.1929,-1.2579,-1.935,-1.0561,-0.6577,1.4324,-0.7092,-1.3106,-0.3371,-0.9731,-0.7145,-0.7947,-1.2736,-0.8978,-0.6366,-0.7198
1det,-1.9243,1.8795,-2.1690,-0.927,-0.2892,-0.6131,-1.2061,-0.4323,-0.7364,-0.3664,0.6195,-0.0329,0.0336,1.2226,-0.2532,-1.2663,-0.059,0.8338,0.2723,1.0381,-0.8978,0.7194,-0.7198
1df8,0.9190,0.4637,3.2310,-0.4074,-0.8903,-0.2668,-0.3709,-0.2485,-1.2579,-0.4728,0.0428,-0.1981,1.0431,0.9797,-0.4173,0.2356,-0.068,-0.4565,-0.2567,-0.6432,-0.6386,-0.4106,0.0217
1dhi,-0.0460,1.8811,0.7910,0.2521,0.2372,-0.8253,0.4065,-0.5616,0.0444,-0.2866,0.0019,0.3324,-1.5816,0.9797,-0.4912,0.3207,1.1613,0.0597,0.3239,1.0381,-0.8978,0.2674,0.7631
1e1v,-0.0584,1.8809,-1.5490,-0.4138,-0.5895,0.4623,-0.3919,-0.5913,-1.0605,-0.7386,-0.7132,-1.6516,0.3653,0.1639,-0.3958,-0.5582,-0.3668,-0.9726,-0.2354,-0.433,-0.1202,1.1713,0.7631
1e5a,-1.1594,1.8833,1.1710,-1.4927,-1.3949,0.9976,0.7135,0.2153,-0.4595,-1.935,-1.2813,-2.0662,2.0309,0.4915,-1.2548,-1.0563,-0.9731,-0.9726,-0.7947,-1.4838,-0.2499,-0.6366,-0.7198
1e66,0.8512,1.8772,3.4210,0.0098,-0.2302,1.3503,1.2142,-0.5237,0.1832,0.1653,-1.2813,-1.3553,0.5888,-0.6876,-0.7965,0.8553,-0.9373,-1.2306,-0.7947,-1.2736,0.3256,0.0414,-0.7198
1ela,-0.1761,0.2771,-0.1090,0.0882,0.2891,0.5536,1.2142,0.0548,-0.3271,0.059,-0.2333,0.8416,-0.19,0.1094,-0.2836,0.5291,-0.0262,-0.4565,-0.7947,-0.2228,0.1511,-0.6366,0.7631
1elb,0.3168,1.8777,0.6810,0.0409,0.3699,0.7155,1.1933,1.1507,-0.3271,0.4844,-0.7434,0.8244,-0.19,0.1094,0.5075,0.4171,-0.0021,-0.4565,-0.7947,-0.2228,0.7085,-0.1846,0.7631
1f4e,0.1041,0.4738,-3.5090,-0.8745,-0.6496,-0.1361,0.1779,-0.11,-0.3271,-1.483,-0.8879,0.2869,0.6897,0.9603,-1.0391,-0.3818,-0.6917,-0.1984,0.1499,-0.6432,-0.18,-0.6366,-0.7198
1f4f,-0.4849,1.8880,-1.8490,0.2283,-0.1035,-1.3142,0.9632,-0.1606,-0.3271,-0.2069,-0.9787,0.43,-0.4567,0.9797,0.2884,0.2242,0.7831,1.0919,0.1499,0.6178,-0.8978,0.0414,-0.7198
1f4g,0.3005,1.8921,0.0110,0.9081,0.2525,-1.4622,0.9632,-0.0922,-0.3271,0.8832,-0.2469,0.6623,-0.8389,0.9797,0.2502,1.3666,1.095,1.35,0.1499,1.0381,-0.8978,0.2674,-0.7198
