%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 14 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 2.0483792763084345
%.kernel.kernels[0].lengthscales: [4.13159123e+02 2.24585695e+04 1.10353569e+04 2.67031699e+03 3.05039502e+02 8.39384826e+02 1.23834284e+03 6.71884050e+03 1.25873608e+04 4.24865704e-03 1.11855101e+03 1.11012221e+03 2.32240972e+04 2.18262978e+04 4.01654202e-02 6.62344691e+01 2.96994914e+02 6.55043184e+01 3.05617362e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.07279477541195227
%.likelihood.variance: 0.5840266128560286
%loglikelihood: -4578.007923383487
%RMSE:1.763
%Pearson_correlation_coefficient:0.626,P-value:0.000
%Spearman_correlation_coefficient:0.645,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.0160,2.0714,-0.0282,0.1347,0.3761,-0.6861,-0.6861,-0.0387,0.9917,0.6498,0.6393,0.7306,-0.8019,0.9367,0.0037,0.4444,0.9735,0.3793,-0.8108,0.2534,1.5464,-0.6389,1.5376
1a30,-1.1876,1.9985,-2.1282,-0.061,-0.3329,-1.9549,-0.3601,3.2056,-1.2246,0.047,0.2222,0.4187,-0.2873,0.9648,0.1712,0.9413,1.6082,0.9306,-0.8108,0.6953,-0.343,-0.6389,-0.715
1a69,-0.0384,0.4569,-1.1282,-0.2959,-0.5896,-0.7946,-1.1688,-0.505,-0.5323,-0.0078,-0.1703,-0.1145,0.3787,-0.6956,-0.0224,-1.2793,0.2623,0.1037,-0.2323,0.2534,-0.8972,-0.4034,0.0359
1abf,-0.6846,0.1797,-1.0082,-0.9921,-1.2477,-0.7928,-0.8715,0.3856,-1.2246,-0.8572,0.771,-1.9199,1.597,-0.7588,0.0732,-1.0775,0.2707,0.1037,-0.8108,-0.6303,-0.8972,-0.6389,-0.715
1ai5,-0.4041,0.4617,-2.7082,-0.9174,-1.1221,-0.1519,-0.9274,0.3921,0.0096,-1.0764,-0.9244,-0.752,0.303,0.961,-0.7295,0.0541,-0.7083,-0.7231,-0.8108,-0.6303,-0.4085,-0.6389,-0.715
1ajp,-1.5317,2.0570,-4.1982,-1.0483,-1.1798,-0.305,-0.3823,0.3607,-0.4908,-1.1586,-0.8678,-0.7251,0.4543,0.961,-0.8709,-0.266,-0.0532,-0.1719,-0.8108,-0.8512,-0.8972,-0.4034,-0.715
1ajq,-1.3455,2.0562,-2.1182,-1.336,-1.3268,-0.1047,-0.6743,0.0538,-0.5333,-1.2134,-0.5525,-0.8684,1.1203,0.9606,-0.6941,-0.2997,-0.7083,-0.7231,-0.8108,-1.2931,-0.6528,-0.6389,-0.715
1apw,0.5107,2.1105,1.5718,0.5793,0.5556,0.3716,0.1306,4.6184,-1.2246,0.595,1.111,1.7481,0.0079,-0.7963,-0.1776,1.7304,0.3461,0.1037,-0.8108,0.2534,1.3196,-0.6389,-0.715
1avn,-1.8130,2.0647,-2.5282,-1.8794,-1.2526,-0.3654,-1.1688,0.1418,-0.6618,-2.0354,-0.9981,-2.0486,1.1203,-1.0808,-0.7093,-0.2496,-0.6577,-1.2744,-0.2323,-1.0722,-0.8972,-0.4034,0.7867
1ax0,-1.5636,0.4582,-3.2982,-1.0156,-1.0259,-1.065,-1.1688,0.5111,-1.2246,-0.912,0.2238,-0.1839,1.196,-0.6956,-0.3821,-0.7412,0.6111,0.3793,-0.8108,-0.1884,-0.8972,-0.4034,0.0359
1axz,-3.1307,0.4557,-3.2282,-1.2726,-1.2431,-1.1093,-1.1688,0.3992,-1.2246,-1.0764,0.182,-1.9027,1.5668,-0.6956,-0.5892,-1.2793,0.5982,0.3793,-0.8108,-0.4094,-0.8972,-0.4034,-0.715
1b11,0.2288,1.9853,0.9618,0.2279,0.5245,0.5486,0.1435,-0.0396,0.9917,-0.6106,0.364,0.8754,-0.817,-0.1537,-0.2035,-0.472,0.3094,0.1037,-0.2542,0.0325,2.1006,-0.6389,-0.715
1b39,-1.5297,0.4732,0.4918,0.7756,0.1565,-0.079,-1.1688,-0.614,-0.8341,0.9512,0.8384,-0.1454,0.1365,1.3685,1.4092,-1.2793,-0.0176,2.3086,3.0443,2.2418,-0.8972,-0.4034,-0.715
1b7h,1.1541,2.1078,1.5918,0.8214,0.1744,-1.2471,0.4902,3.8008,-1.2246,1.3348,1.8187,0.7776,0.4543,0.9407,0.8244,0.4462,1.0712,-0.1719,-0.8108,0.2534,-0.1047,5.0138,0.0359
1b8o,-0.0727,2.0575,4.2118,-0.185,-0.4618,-1.0559,-1.1688,-0.3697,-0.3451,-0.09,0.4285,-0.0268,0.4316,-0.7326,-0.5138,-0.9763,0.6176,-0.1719,-0.2323,0.0325,-0.8972,1.0098,0.7867
1b9j,0.8770,0.1801,-0.4682,0.831,0.1567,-1.2915,0.746,3.8611,-1.2246,1.3074,2.0578,0.8009,0.4543,0.9407,0.7228,0.4462,1.0712,-0.1719,-0.8108,0.2534,-0.343,4.7783,0.0359
1bcu,-0.1280,0.4590,-3.1482,-0.8781,-0.6735,0.6689,0.142,-0.3671,0.0855,-1.1586,-1.0724,-1.728,0.0154,-0.6415,-1.0874,-0.1924,-0.6096,-1.2744,-0.2323,-1.0722,-0.4085,-0.6389,-0.715
1bma,1.7070,0.4850,-1.8382,0.3827,0.7856,1.2748,0.3849,0.2628,0.8045,0.6772,-0.4756,0.9894,-0.8246,0.1221,-0.1278,0.3492,-0.6622,-0.4475,-0.2777,-0.1884,1.9217,-0.6389,0.0359
1bra,-1.8350,0.0855,-4.6082,-1.3527,-1.2198,-0.3786,-0.6445,0.3269,-0.1165,-1.186,-1.2924,-2.0403,0.757,-1.6707,-0.6443,-1.2793,-1.343,-1.2744,-0.8108,-1.2931,-0.1641,-0.6389,1.5376
