%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 9 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 2.0137105082795013
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050897e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943947e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786091e+01 2.96995688e+02 6.60301012e+01 3.06956770e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.05578064387520707
%.likelihood.variance: 0.044914828960103285
%loglikelihood: -183.7645565210827
%RMSE:1.942
%Pearson_correlation_coefficient:0.510,P-value:0.000
%Spearman_correlation_coefficient:0.535,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.5178,2.2335,0.0050,0.0781,0.1852,-0.7242,-0.662,-0.0526,0.9103,0.6321,0.7899,0.5793,-0.6217,1.0306,0.0235,0.3826,0.8578,0.2592,-0.7814,0.1105,1.172,-0.6723,1.7433
1a30,-1.0051,2.3475,-2.0950,-0.0949,-0.4191,-2.0228,-0.3297,3.1901,-1.2195,0.0629,0.3194,0.2822,-0.1613,1.0598,0.2096,0.8453,1.443,0.7625,-0.7814,0.5051,-0.4298,-0.6723,-0.7955
1a69,-0.5571,2.1036,-1.0950,-0.3025,-0.638,-0.8352,-1.1542,-0.5187,-0.5542,0.0111,-0.1236,-0.2258,0.4345,-0.6682,-0.0055,-1.2227,0.202,0.0075,-0.2376,0.1105,-0.8996,-0.4561,0.0508
1abf,-1.5335,2.1709,-0.9750,-0.9178,-1.199,-0.8333,-0.8511,0.3715,-1.2195,-0.791,0.9385,-1.946,1.5246,-0.734,0.1007,-1.0347,0.2098,0.0075,-0.7814,-0.6787,-0.8996,-0.6723,-0.7955
1ai5,-1.2831,2.1174,-2.6750,-0.8518,-1.092,-0.1774,-0.9081,0.378,-0.0334,-0.998,-0.9744,-0.8332,0.3668,1.0559,-0.7913,0.0191,-0.6929,-0.7474,-0.7814,-0.6787,-0.4853,-0.6723,-0.7955
1ajp,-1.4143,2.1009,-4.1650,-0.9675,-1.1411,-0.3341,-0.3524,0.3466,-0.5143,-1.0756,-0.9106,-0.8076,0.5022,1.0558,-0.9484,-0.279,-0.0889,-0.2441,-0.7814,-0.8761,-0.8996,-0.4561,-0.7955
1ajq,-1.4101,2.0988,-2.0850,-1.2217,-1.2665,-0.1291,-0.65,0.0399,-0.5552,-1.1274,-0.5547,-0.9441,1.0981,1.0555,-0.752,-0.3103,-0.6929,-0.7474,-0.7814,-1.2707,-0.6924,-0.6723,-0.7955
1apw,0.7682,2.4704,1.6050,0.471,0.3382,0.3584,0.1705,4.6021,-1.2195,0.5804,1.3222,1.5488,0.1028,-0.7731,-0.1779,1.5803,0.2793,0.0075,-0.7814,0.1105,0.9797,-0.6723,-0.7955
1avn,-1.1110,2.1749,-2.4950,-1.702,-1.2033,-0.3959,-1.1542,0.1279,-0.6787,-1.9036,-1.0575,-2.0685,1.0981,-1.0692,-0.7688,-0.2637,-0.6462,-1.2508,-0.2376,-1.0734,-0.8996,-0.4561,0.897
1ax0,-0.9785,2.1051,-3.2650,-0.9386,-1.01,-1.1119,-1.1542,0.4969,-1.2195,-0.8427,0.3212,-0.2919,1.1658,-0.6683,-0.4053,-0.7215,0.5236,0.2592,-0.7814,-0.2841,-0.8996,-0.4561,0.0508
