%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: False in 14 iterations, b'ABNORMAL_TERMINATION_IN_LNSRCH'
%.kernel.kernels[0].variance: 1.9037376411354292
%.kernel.kernels[0].lengthscales: [4.13159113e+02 2.24585695e+04 1.10353569e+04 2.67031699e+03 3.05039482e+02 8.39384825e+02 1.23834284e+03 6.71884050e+03 1.25873608e+04 3.90933944e-03 1.11855101e+03 1.11012221e+03 2.32240972e+04 2.18262978e+04 4.01654336e-02 6.62319644e+01 2.96994911e+02 6.55009685e+01 3.05620729e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.06880177471668196
%.likelihood.variance: 0.5921665652158877
%loglikelihood: -4692.294583177428
%RMSE:1.750
%Pearson_correlation_coefficient:0.636,P-value:0.000
%Spearman_correlation_coefficient:0.651,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.2962,1.9240,-0.0615,0.1237,0.3602,-0.7408,-0.7363,0.0001,0.9927,0.6424,0.6945,0.7211,-0.8313,1.015,0.0132,0.4229,0.9501,0.389,-0.8094,0.2821,1.5633,-0.6402,1.5374
1a30,-1.2636,1.9019,-2.1615,-0.0741,-0.3589,-2.0211,-0.4112,3.3545,-1.2741,0.0474,0.2746,0.4062,-0.3006,1.0444,0.1608,0.9167,1.5578,0.9239,-0.8094,0.7272,-0.3464,-0.6402,-0.7286
1a69,-0.0698,0.4538,-1.1615,-0.3114,-0.6194,-0.8504,-1.2179,-0.482,-0.566,-0.0067,-0.1206,-0.1322,0.386,-0.6894,-0.0098,-1.2905,0.2692,0.1216,-0.233,0.2821,-0.9065,-0.4042,0.0267
1abf,-0.8845,0.1395,-1.0415,-1.0149,-1.2869,-0.8485,-0.9214,0.4388,-1.2741,-0.8451,0.8271,-1.9554,1.6423,-0.7554,0.0744,-1.0899,0.2772,0.1216,-0.8094,-0.608,-0.9065,-0.6402,-0.7286
1ai5,-0.3435,0.4601,-2.7415,-0.9394,-1.1595,-0.2018,-0.9771,0.4455,-0.0117,-1.0615,-0.8799,-0.776,0.308,1.0404,-0.6329,0.0349,-0.66,-0.6807,-0.8094,-0.608,-0.4125,-0.6402,-0.7286
1ajp,-1.3752,1.9116,-4.2315,-1.0717,-1.218,-0.3563,-0.4334,0.413,-0.5236,-1.1426,-0.8229,-0.7488,0.4641,1.0403,-0.7574,-0.2833,-0.0329,-0.1459,-0.8094,-0.8305,-0.9065,-0.4042,-0.7286
1ajq,-1.7577,0.1821,-2.1515,-1.3624,-1.3672,-0.1542,-0.7246,0.0958,-0.5671,-1.1967,-0.5054,-0.8935,1.1507,1.04,-0.6017,-0.3167,-0.66,-0.6807,-0.8094,-1.2755,-0.6595,-0.6402,-0.7286
1apw,-0.1464,1.9630,1.5385,0.573,0.5423,0.3264,0.0782,4.8152,-1.2741,0.5883,1.1694,1.7487,0.0037,-0.7946,-0.1465,1.7012,0.3494,0.1216,-0.8094,0.2821,1.334,-0.6402,-0.7286
1avn,-1.6225,1.9184,-2.5615,-1.9115,-1.292,-0.4172,-1.2179,0.1868,-0.6985,-2.0081,-0.9541,-2.0852,1.1507,-1.0916,-0.615,-0.267,-0.6116,-1.2156,-0.233,-1.053,-0.9065,-0.4042,0.7821
1ax0,-1.5792,1.9121,-3.3315,-1.0386,-1.062,-1.1231,-1.2179,0.5686,-1.2741,-0.8992,0.2762,-0.2022,1.2288,-0.6894,-0.3268,-0.7556,0.6031,0.389,-0.8094,-0.1629,-0.9065,-0.4042,0.0267
